,state,date,knn,mdp,rmdp,bilstm,agg,deaths
919,Georgia,2020-09-25,7545.0,6371.0,6889.876576869252,6048.0,6889.876576867716,6874
920,Georgia,2020-09-17,6916.0,6197.0,6448.593535051337,5920.0,6448.59353505035,6474
921,Georgia,2020-09-10,6292.0,6049.0,6091.348578361267,5786.0,6091.348578360722,6204
922,Georgia,2020-09-08,6086.0,6007.0,5991.945048719934,5744.0,5991.945048719512,6070
923,Georgia,2020-09-09,6203.0,6028.0,6042.323800826123,5748.0,6042.323800825639,6128
924,Georgia,2020-09-26,7662.0,6394.0,6947.248438735597,6079.0,6947.24843873399,6914
925,Georgia,2020-09-01,5685.0,5815.0,5652.2490963004875,5647.0,5652.2490963004875,5733
926,Georgia,2020-09-11,6390.0,6070.0,6140.888744924925,5802.0,6140.888744924318,6246
927,Georgia,2020-09-05,5938.0,5915.0,5844.574606153696,5698.0,5844.574606153457,5977
928,Georgia,2020-09-19,6987.0,6240.0,6556.0463335031445,5989.0,6556.046333502023,6599
929,Georgia,2020-09-15,6714.0,6154.0,6344.667802402993,5881.0,6344.667802402134,6397
930,Georgia,2020-09-03,5798.0,5858.0,5749.603638711395,5658.0,5749.6036387112745,5868
931,Georgia,2020-09-21,7224.0,6284.0,6667.201030132022,6013.0,6667.201030130763,6604
932,Georgia,2020-09-07,6056.0,5986.0,5942.110201997775,5726.0,5942.110201997415,6044
933,Georgia,2020-09-02,5768.0,5837.0,5700.670436230924,5657.0,5700.670436230864,5795
934,Georgia,2020-09-16,6777.0,6176.0,6396.359018394131,5883.0,6396.359018393208,6419
935,Georgia,2020-09-24,7438.0,6349.0,6833.102602582387,6047.0,6833.1026025809215,6816
936,Delaware,2020-09-06,609.0,613.0,611.2309385488129,617.0,608.999999999994,609
937,Delaware,2020-09-22,625.0,632.0,630.735177568851,652.0,624.999999999962,628
938,Delaware,2020-09-04,607.0,611.0,608.9146103580182,612.0,606.999999999998,606
939,Delaware,2020-09-20,623.0,628.0,628.2049286753771,644.0,622.999999999966,621
940,Delaware,2020-09-23,626.0,632.0,632.0109219324166,655.0,625.99999999996,629
941,Delaware,2020-09-13,616.0,620.0,619.5626529740387,633.0,615.99999999998,615
942,Delaware,2020-09-12,615.0,619.0,618.3540281451826,631.0,614.999999999982,613
943,Delaware,2020-09-14,617.0,622.0,620.7776099474688,636.0,616.999999999978,617
944,Delaware,2020-09-18,621.0,626.0,625.7023874753812,643.0,620.99999999997,620
945,Delaware,2020-09-25,628.0,633.0,634.5841247851967,657.0,627.999999999956,631
946,Delaware,2020-09-17,620.0,626.0,624.4612840442512,643.0,619.999999999972,619
947,Delaware,2020-09-10,613.0,618.0,615.9554610551746,629.0,612.999999999986,613
948,Delaware,2020-09-08,611.0,615.0,613.5812950701173,622.0,610.99999999999,609
949,Delaware,2020-09-09,612.0,616.0,614.7653654064773,627.0,611.999999999988,609
950,Delaware,2020-09-26,630.0,635.0,635.8817783865135,658.0,629.999999999952,633
951,Delaware,2020-09-01,606.0,606.0,605.4717033981809,606.0,606.0,605
952,Delaware,2020-09-11,614.0,619.0,617.1516566369625,630.0,613.999999999984,613
953,Delaware,2020-09-05,608.0,612.0,610.0699238027865,613.0,607.999999999996,608
954,Delaware,2020-09-19,622.0,627.0,626.9502396710886,643.0,621.999999999968,621
955,Delaware,2020-09-15,618.0,623.0,621.9989793486342,639.0,617.999999999976,618
956,Delaware,2020-09-03,606.0,610.0,607.7649302618387,608.0,606.0,606
957,Delaware,2020-09-21,624.0,630.0,629.4665441820445,648.0,623.999999999964,627
958,Delaware,2020-09-07,610.0,613.0,612.4031767702468,619.0,609.999999999992,609
959,Delaware,2020-09-02,606.0,608.0,606.6155475123128,606.0,606.0,606
960,Delaware,2020-09-16,619.0,625.0,623.226842950032,641.0,618.999999999974,619
961,Delaware,2020-09-24,627.0,633.0,633.29387212386,657.0,626.999999999958,630
962,Montana,2020-09-06,105.0,110.0,115.93393458648019,106.0,115.93393458646237,117
963,Montana,2020-09-22,108.0,117.0,148.35071075231315,110.0,148.35071075222822,163
964,Montana,2020-09-04,104.0,109.0,112.46665355546796,106.0,112.46665355545731,114
965,Montana,2020-09-20,108.0,116.0,143.76095689000806,109.0,143.76095688993266,157
966,Montana,2020-09-23,108.0,118.0,150.70033494492617,111.0,150.7003349448364,165
967,Montana,2020-09-13,106.0,114.0,129.0434474727933,108.0,129.04344747274834,135
968,Montana,2020-09-12,106.0,113.0,127.0603506796363,107.0,127.06035067959544,133
969,Montana,2020-09-14,106.0,114.0,131.04372732318953,108.0,131.04372732314044,138
970,Montana,2020-09-18,106.0,115.0,139.36518138711884,109.0,139.36518138705253,146
971,Montana,2020-09-25,108.0,118.0,155.53237107573162,111.0,155.53237107563186,170
972,Montana,2020-09-17,106.0,115.0,137.2409564722224,109.0,137.24095647216046,143
973,Montana,2020-09-10,105.0,112.0,123.20064125218737,107.0,123.20064125215451,123
974,Montana,2020-09-08,105.0,112.0,119.51107146289556,107.0,119.51107146287033,119
975,Montana,2020-09-09,105.0,112.0,121.33972439235659,107.0,121.33972439232758,122
976,Montana,2020-09-26,109.0,119.0,157.9932047679134,111.0,157.99320476780855,171
977,Montana,2020-09-01,104.0,107.0,107.3243881257428,105.0,107.3243881257428,105
978,Montana,2020-09-11,105.0,113.0,125.11298558879453,107.0,125.11298558875771,131
979,Montana,2020-09-05,105.0,110.0,114.18499596735201,106.0,114.18499596733781,116
980,Montana,2020-09-19,108.0,116.0,141.52809968647477,109.0,141.52809968640398,156
981,Montana,2020-09-15,106.0,114.0,133.08055252009243,108.0,133.0805525200391,140
982,Montana,2020-09-03,104.0,109.0,110.72203560753185,106.0,110.72203560752482,111
983,Montana,2020-09-21,108.0,117.0,146.0348836016546,110.0,146.03488360157448,160
984,Montana,2020-09-07,105.0,111.0,117.71407078387183,106.0,117.71407078385033,118
985,Montana,2020-09-02,104.0,108.0,109.00814336215123,105.0,109.00814336214775,109
986,Montana,2020-09-16,106.0,115.0,135.15466248102888,108.0,135.15466248097127,141
987,Montana,2020-09-24,108.0,118.0,153.09391754121685,111.0,153.09391754112212,165
988,Connecticut,2020-09-06,4465.0,4518.0,4497.536872345232,4541.0,4465.0,4468
989,Connecticut,2020-09-22,4465.0,4652.0,4563.973437299413,4804.0,4465.0,4496
990,Connecticut,2020-09-04,4465.0,4502.0,4489.36065813841,4528.0,4465.0,4468
991,Connecticut,2020-09-20,4465.0,4626.0,4555.567788634904,4776.0,4465.0,4492
992,Connecticut,2020-09-23,4465.0,4665.0,4568.187234917792,4808.0,4465.0,4497
993,Connecticut,2020-09-13,4465.0,4572.0,4526.376676797127,4660.0,4465.0,4480
994,Connecticut,2020-09-12,4465.0,4568.0,4522.235329450899,4631.0,4465.0,4480
995,Connecticut,2020-09-14,4465.0,4576.0,4530.525193510993,4705.0,4465.0,4485
996,Connecticut,2020-09-18,4465.0,4618.0,4547.19128865594,4753.0,4465.0,4492
997,Connecticut,2020-09-25,4465.0,4673.0,4576.636862167295,4839.0,4465.0,4501
998,Connecticut,2020-09-17,4465.0,4615.0,4543.013927057675,4740.0,4465.0,4488
999,Connecticut,2020-09-10,4465.0,4552.0,4513.974076280795,4605.0,4465.0,4478
1000,Connecticut,2020-09-08,4465.0,4526.0,4505.741301264859,4555.0,4465.0,4474
1001,Connecticut,2020-09-09,4465.0,4539.0,4509.85413727302,4582.0,4465.0,4474
1002,Connecticut,2020-09-26,4465.0,4677.0,4580.872726106279,4846.0,4465.0,4501
1003,Connecticut,2020-09-01,4465.0,4473.0,4477.148953663126,4481.0,4465.0,4466
1004,Connecticut,2020-09-11,4465.0,4564.0,4518.10113481652,4608.0,4465.0,4480
1005,Connecticut,2020-09-05,4465.0,4515.0,4493.445246587946,4533.0,4465.0,4468
1006,Connecticut,2020-09-19,4465.0,4622.0,4551.375903543758,4761.0,4465.0,4492
1007,Connecticut,2020-09-15,4465.0,4589.0,4534.680896290995,4722.0,4465.0,4485
1008,Connecticut,2020-09-03,4465.0,4489.0,4485.283090678467,4516.0,4465.0,4468
1009,Connecticut,2020-09-21,4465.0,4639.0,4559.766960886557,4778.0,4465.0,4495
1010,Connecticut,2020-09-07,4465.0,4522.0,4501.63555177024,4551.0,4465.0,4468
1011,Connecticut,2020-09-02,4465.0,4477.0,4481.212527931662,4488.0,4465.0,4467
1012,Connecticut,2020-09-16,4465.0,4602.0,4538.843801878466,4723.0,4465.0,4487
1013,Connecticut,2020-09-24,4465.0,4669.0,4572.408370829773,4808.0,4465.0,4499
1014,Arizona,2020-09-06,5226.0,5196.0,5185.329288997682,5141.0,5185.32928899748,5221
1015,Arizona,2020-09-22,5758.0,5492.0,5569.476774163298,5336.0,5569.476774162422,5498
1016,Arizona,2020-09-04,5161.0,5147.0,5138.542519819334,5115.0,5138.542519819214,5171
1017,Arizona,2020-09-20,5688.0,5454.0,5520.158960096199,5288.0,5520.158960095409,5477
1018,Arizona,2020-09-23,5797.0,5511.0,5594.962750062426,5348.0,5594.962750061505,5525
1019,Arizona,2020-09-13,5444.0,5324.0,5351.303687993935,5207.0,5351.303687993442,5322
1020,Arizona,2020-09-12,5414.0,5305.0,5327.120632041269,5202.0,5327.120632040819,5315
1021,Arizona,2020-09-14,5487.0,5342.0,5374.916624918828,5210.0,5374.9166249182945,5322
1022,Arizona,2020-09-18,5617.0,5417.0,5471.185721429102,5264.0,5471.185721428399,5451
1023,Arizona,2020-09-25,5875.0,5550.0,5646.417474460743,5362.0,5646.417474459732,5587
1024,Arizona,2020-09-17,5583.0,5398.0,5446.8001997884185,5254.0,5446.800199787758,5409
1025,Arizona,2020-09-10,5350.0,5269.0,5279.203153014476,5193.0,5279.203153014109,5273
1026,Arizona,2020-09-08,5278.0,5232.0,5232.221207429578,5149.0,5232.221207429294,5221
1027,Arizona,2020-09-09,5318.0,5250.0,5255.640831933105,5180.0,5255.64083193278,5251
1028,Arizona,2020-09-26,5914.0,5569.0,5671.941140894968,5364.0,5671.941140893913,5622
1029,Arizona,2020-09-01,5059.0,5068.0,5070.257803059979,5056.0,5070.257803059979,5044
1030,Arizona,2020-09-11,5391.0,5287.0,5303.087512742901,5199.0,5303.087512742492,5288
1031,Arizona,2020-09-05,5183.0,5178.0,5161.86278313644,5135.0,5161.862783136279,5207
1032,Arizona,2020-09-19,5655.0,5436.0,5495.717240160176,5271.0,5495.71724015943,5467
1033,Arizona,2020-09-15,5518.0,5361.0,5398.668267117832,5225.0,5398.668267117257,5344
1034,Arizona,2020-09-03,5135.0,5117.0,5115.645941908964,5108.0,5115.645941908884,5130
1035,Arizona,2020-09-21,5726.0,5473.0,5544.745123318417,5310.0,5544.745123317585,5478
1036,Arizona,2020-09-07,5265.0,5214.0,5208.943201100298,5145.0,5208.943201100055,5219
1037,Arizona,2020-09-02,5116.0,5087.0,5092.884693498841,5082.0,5092.884693498801,5065
1038,Arizona,2020-09-16,5552.0,5379.0,5422.559614244722,5232.0,5422.5596142441045,5371
1039,Arizona,2020-09-24,5837.0,5531.0,5620.609219912654,5352.0,5620.609219911689,5559
1040,Wisconsin,2020-09-06,1224.0,1221.0,1224.475415800229,1199.0,1223.99999999995,1224
1041,Wisconsin,2020-09-22,1331.0,1291.0,1332.1062920068766,1249.0,1330.9999999997824,1315
1042,Wisconsin,2020-09-04,1211.0,1207.0,1211.5843515948434,1194.0,1210.9999999999702,1217
1043,Wisconsin,2020-09-20,1317.0,1282.0,1317.9360540021703,1248.0,1316.9999999998042,1307
1044,Wisconsin,2020-09-23,1338.0,1296.0,1339.2704256894328,1251.0,1337.9999999997715,1328
1045,Wisconsin,2020-09-13,1269.0,1251.0,1270.3114893316424,1227.0,1268.9999999998795,1268
1046,Wisconsin,2020-09-12,1263.0,1247.0,1263.736050329542,1221.0,1262.9999999998888,1261
1047,Wisconsin,2020-09-14,1276.0,1256.0,1276.931454811164,1229.0,1275.9999999998686,1272
1048,Wisconsin,2020-09-18,1303.0,1273.0,1304.0937303054548,1244.0,1302.9999999998263,1291
1049,Wisconsin,2020-09-25,1352.0,1305.0,1353.5469864083361,1254.0,1351.9999999997494,1348
1050,Wisconsin,2020-09-17,1296.0,1269.0,1297.2452310035771,1240.0,1295.9999999998372,1287
1051,Wisconsin,2020-09-10,1249.0,1238.0,1250.5715208769436,1218.0,1248.9999999999109,1245
1052,Wisconsin,2020-09-08,1236.0,1230.0,1237.4461377512475,1209.0,1235.999999999931,1239
1053,Wisconsin,2020-09-09,1243.0,1234.0,1243.9854772470842,1210.0,1242.9999999999202,1244
1054,Wisconsin,2020-09-26,1359.0,1309.0,1360.7618319109597,1255.0,1358.9999999997385,1357
1055,Wisconsin,2020-09-01,1192.0,1191.0,1192.193484001352,1184.0,1192.0,1194
1056,Wisconsin,2020-09-11,1256.0,1243.0,1257.2047435037675,1219.0,1255.9999999998997,1254
1057,Wisconsin,2020-09-05,1217.0,1214.0,1218.0573395963168,1196.0,1216.999999999961,1218
1058,Wisconsin,2020-09-19,1310.0,1278.0,1310.9905177134326,1247.0,1309.9999999998154,1296
1059,Wisconsin,2020-09-15,1283.0,1260.0,1283.6545521370404,1233.0,1282.9999999998574,1278
1060,Wisconsin,2020-09-03,1205.0,1200.0,1205.1575712774397,1194.0,1204.9999999999795,1208
1061,Wisconsin,2020-09-21,1324.0,1287.0,1324.9950229051544,1248.0,1323.9999999997933,1311
1062,Wisconsin,2020-09-07,1230.0,1226.0,1230.938209608289,1204.0,1229.9999999999404,1233
1063,Wisconsin,2020-09-02,1198.0,1195.0,1198.7765344400375,1189.0,1197.9999999999907,1202
1064,Wisconsin,2020-09-16,1289.0,1264.0,1290.4256452606342,1237.0,1288.9999999998481,1281
1065,Wisconsin,2020-09-24,1345.0,1300.0,1346.3833480754902,1252.0,1344.9999999997603,1339
1066,Wyoming,2020-09-06,37.0,38.0,38.58499966739793,38.0,38.590084912069294,42
1067,Wyoming,2020-09-22,37.0,39.0,42.49439381854995,40.0,42.515751846252854,49
1068,Wyoming,2020-09-04,37.0,38.0,38.12615469164822,38.0,38.129205838449685,42
1069,Wyoming,2020-09-20,37.0,39.0,41.98134324760189,40.0,42.000667177418464,49
1070,Wyoming,2020-09-23,37.0,39.0,42.75442162977694,40.0,42.77679670642408,50
1071,Wyoming,2020-09-13,37.0,38.0,40.23849873856542,39.0,40.25070332579583,42
1072,Wyoming,2020-09-12,37.0,38.0,39.998066962050736,39.0,40.00925450034286,42
1073,Wyoming,2020-09-14,37.0,38.0,40.48104059797662,39.0,40.494262234145964,42
1074,Wyoming,2020-09-18,37.0,39.0,41.47655250334141,39.0,41.493842335274145,49
1075,Wyoming,2020-09-25,37.0,39.0,43.289150212405175,40.0,43.31355938694522,50
1076,Wyoming,2020-09-17,37.0,39.0,41.227473814557925,39.0,41.24374659754975,49
1077,Wyoming,2020-09-10,37.0,38.0,39.52217614686999,39.0,39.531329587287054,42
1078,Wyoming,2020-09-08,37.0,38.0,39.05336199815528,38.0,39.060481340699425,42
1079,Wyoming,2020-09-09,37.0,38.0,39.286730517378864,39.0,39.294866908859156,42
1080,Wyoming,2020-09-26,37.0,39.0,43.560280283428966,40.0,43.58570650691661,50
1081,Wyoming,2020-09-01,37.0,38.0,37.449004483204654,37.0,37.449004483204654,37
1082,Wyoming,2020-09-11,37.0,38.0,39.75972276991163,39.0,39.76989325926611,42
1083,Wyoming,2020-09-05,37.0,38.0,38.353987812884135,38.0,38.35805600862007,42
1084,Wyoming,2020-09-19,37.0,39.0,41.72783427920772,39.0,41.74614116008203,49
1085,Wyoming,2020-09-15,37.0,38.0,40.7275472532608,39.0,40.74178593837028,42
1086,Wyoming,2020-09-03,37.0,38.0,37.900320194264125,38.0,37.90235429213174,41
1087,Wyoming,2020-09-21,37.0,39.0,42.2367101538777,40.0,42.25705113263709,49
1088,Wyoming,2020-09-07,37.0,38.0,38.81811618634787,38.0,38.824218479955306,42
1089,Wyoming,2020-09-02,37.0,38.0,37.67646203843865,37.0,37.677479087373,41
1090,Wyoming,2020-09-16,37.0,39.0,40.9763487162269,39.0,40.9916044502772,50
1091,Wyoming,2020-09-24,37.0,39.0,43.02054069817157,40.0,43.043932823764784,50
1092,Colorado,2020-09-06,1972.0,1967.0,1980.6315602045715,1980.0,1976.999999999979,1972
1093,Colorado,2020-09-22,2045.0,2025.0,2064.346069395776,2047.0,2065.999999999906,2025
1094,Colorado,2020-09-04,1963.0,1960.0,1970.4414831983736,1967.0,1965.999999999988,1955
1095,Colorado,2020-09-20,2034.0,2014.0,2053.6715828305755,2041.0,2052.999999999917,2014
1096,Colorado,2020-09-23,2050.0,2031.0,2069.7909205780406,2049.0,2071.999999999901,2030
1097,Colorado,2020-09-13,2002.0,1990.0,2016.708065154759,2008.0,2013.999999999949,1988
1098,Colorado,2020-09-12,1997.0,1989.0,2011.466346143402,2000.0,2007.999999999954,1988
1099,Colorado,2020-09-14,2007.0,1992.0,2021.8989960244692,2013.0,2019.999999999944,1990
1100,Colorado,2020-09-18,2025.0,2011.0,2043.0007778383588,2031.0,2041.9999999999259,2009
1101,Colorado,2020-09-25,2060.0,2034.0,2080.745307956234,2064.0,2083.999999999891,2034
1102,Colorado,2020-09-17,2021.0,2009.0,2037.6588430929135,2024.0,2036.99999999993,2006
1103,Colorado,2020-09-10,1985.0,1981.0,2001.043565216969,1994.0,1993.999999999966,1979
1104,Colorado,2020-09-08,1979.0,1970.0,1990.8334310456767,1989.0,1985.999999999972,1973
1105,Colorado,2020-09-09,1982.0,1976.0,1995.9292717362828,1990.0,1989.999999999969,1977
1106,Colorado,2020-09-26,2067.0,2036.0,2086.1739384174675,2070.0,2091.999999999884,2040
1107,Colorado,2020-09-01,1951.0,1947.0,1955.435134472251,1950.0,1951.0,1946
1108,Colorado,2020-09-11,1992.0,1987.0,2006.244884827139,1995.0,2001.999999999959,1985
1109,Colorado,2020-09-05,1968.0,1965.0,1975.5267736145472,1974.0,1971.999999999983,1971
1110,Colorado,2020-09-19,2031.0,2012.0,2048.3636494513516,2037.0,2048.99999999992,2013
1111,Colorado,2020-09-15,2012.0,1998.0,2027.10885141097,2019.0,2025.999999999939,1996
1112,Colorado,2020-09-03,1958.0,1954.0,1965.421400994111,1964.0,1959.999999999993,1955
1113,Colorado,2020-09-21,2039.0,2020.0,2058.999024048799,2043.0,2058.999999999912,2018
1114,Colorado,2020-09-07,1975.0,1969.0,1985.7559539660754,1986.0,1980.999999999976,1973
1115,Colorado,2020-09-02,1956.0,1949.0,1960.419313479854,1960.0,1956.999999999995,1952
1116,Colorado,2020-09-16,2018.0,2003.0,2032.3377239669915,2021.0,2032.999999999933,2002
1117,Colorado,2020-09-24,2054.0,2033.0,2075.2572911680218,2054.0,2076.9999999998968,2033
1118,New Mexico,2020-09-06,811.0,802.0,791.886673352482,779.0,791.8866733524646,803
1119,New Mexico,2020-09-22,903.0,848.0,842.2327987148681,804.0,842.232798714793,854
1120,New Mexico,2020-09-04,800.0,793.0,785.8328910603625,778.0,785.832891060352,794
1121,New Mexico,2020-09-20,891.0,842.0,835.6647278205612,803.0,835.6647278204937,849
1122,New Mexico,2020-09-23,910.0,851.0,845.541772660627,805.0,845.5417726605482,857
1123,New Mexico,2020-09-13,850.0,822.0,813.4392909527031,795.0,813.439290952661,823
1124,New Mexico,2020-09-12,844.0,819.0,810.3464098600178,791.0,810.3464098599793,821
1125,New Mexico,2020-09-14,856.0,825.0,816.546915464341,795.0,816.5469154642955,823
1126,New Mexico,2020-09-18,879.0,836.0,829.2806074618728,798.0,829.2806074618127,841
1127,New Mexico,2020-09-25,922.0,857.0,852.0641416901533,812.0,852.064141690067,865
1128,New Mexico,2020-09-17,873.0,834.0,826.1113613440144,798.0,826.1113613439579,836
1129,New Mexico,2020-09-10,833.0,814.0,804.1395868871571,786.0,804.1395868871257,816
1130,New Mexico,2020-09-08,822.0,808.0,797.9289464305674,783.0,797.9289464305431,807
1131,New Mexico,2020-09-09,827.0,811.0,801.026537208074,783.0,801.0265372080462,813
1132,New Mexico,2020-09-26,928.0,860.0,855.3487443775128,816.0,855.3487443774228,870
1133,New Mexico,2020-09-01,784.0,782.0,776.7213247492875,775.0,776.7213247492875,787
1134,New Mexico,2020-09-11,838.0,816.0,807.2681903421646,790.0,807.2681903421296,818
1135,New Mexico,2020-09-05,806.0,798.0,788.8867642819822,779.0,788.8867642819683,800
1136,New Mexico,2020-09-19,885.0,839.0,832.4650345544995,799.0,832.4650345544358,847
1137,New Mexico,2020-09-15,861.0,828.0,819.7191886203066,797.0,819.7191886202573,830
1138,New Mexico,2020-09-03,795.0,788.0,782.794164743386,777.0,782.794164743379,791
1139,New Mexico,2020-09-21,897.0,845.0,838.9404847126278,804.0,838.9404847125566,851
1140,New Mexico,2020-09-07,817.0,805.0,794.9007082184602,780.0,794.9007082184394,807
1141,New Mexico,2020-09-02,789.0,785.0,779.7704934199702,776.0,779.7704934199667,790
1142,New Mexico,2020-09-16,867.0,831.0,822.9073049062984,798.0,822.9073049062455,832
1143,New Mexico,2020-09-24,916.0,854.0,848.7951799978528,808.0,848.7951799977702,859
1144,Illinois,2020-09-06,8334.0,8332.0,8372.331742650873,8319.0,8333.999999999913,8390
1145,Illinois,2020-09-22,8658.0,8595.0,8774.319602036743,8652.0,8657.999999999553,8722
1146,Illinois,2020-09-04,8293.0,8318.0,8324.13341085518,8311.0,8292.999999999958,8362
1147,Illinois,2020-09-20,8620.0,8547.0,8722.373283735633,8604.0,8619.999999999594,8686
1148,Illinois,2020-09-23,8679.0,8603.0,8800.456891198592,8665.0,8678.999999999529,8744
1149,Illinois,2020-09-13,8483.0,8431.0,8544.372948723274,8437.0,8482.999999999747,8541
1150,Illinois,2020-09-12,8466.0,8423.0,8519.403203057087,8420.0,8465.999999999765,8527
1151,Illinois,2020-09-14,8511.0,8454.0,8569.46014015921,8461.0,8510.999999999716,8546
1152,Illinois,2020-09-18,8581.0,8516.0,8670.879098956277,8538.0,8580.999999999638,8647
1153,Illinois,2020-09-25,8720.0,8617.0,8853.157317471727,8731.0,8719.999999999483,8807
1154,Illinois,2020-09-17,8565.0,8509.0,8645.355739827308,8512.0,8564.999999999656,8624
1155,Illinois,2020-09-10,8423.0,8409.0,8469.877040920068,8404.0,8422.999999999814,8461
1156,Illinois,2020-09-08,8371.0,8362.0,8420.854326503595,8366.0,8370.999999999873,8405
1157,Illinois,2020-09-09,8400.0,8386.0,8445.283406621056,8390.0,8399.99999999984,8433
1158,Illinois,2020-09-26,8740.0,8641.0,8879.72503324565,8819.0,8739.99999999946,8832
1159,Illinois,2020-09-01,8256.0,8248.0,8251.051693228843,8261.0,8256.0,8273
1160,Illinois,2020-09-11,8446.0,8416.0,8494.583339715522,8417.0,8445.999999999789,8505
1161,Illinois,2020-09-05,8315.0,8325.0,8348.178419017839,8315.0,8314.999999999935,8385
1162,Illinois,2020-09-19,8598.0,8523.0,8696.564466300442,8550.0,8597.999999999618,8672
1163,Illinois,2020-09-15,8528.0,8478.0,8594.665757687537,8503.0,8527.999999999696,8564
1164,Illinois,2020-09-03,8274.0,8294.0,8300.195879879375,8282.0,8273.99999999998,8324
1165,Illinois,2020-09-21,8638.0,8571.0,8748.306606059536,8620.0,8637.999999999574,8693
1166,Illinois,2020-09-07,8356.0,8339.0,8396.537408062246,8335.0,8355.999999999889,8398
1167,Illinois,2020-09-02,8265.0,8271.0,8275.561009184934,8273.0,8264.999999999989,8300
1168,Illinois,2020-09-16,8539.0,8502.0,8619.95161527165,8506.0,8538.999999999683,8599
1169,Illinois,2020-09-24,8709.0,8610.0,8826.7195148788,8688.0,8708.999999999494,8774
1170,Florida,2020-09-06,11959.0,11971.0,11620.3117356262,11364.0,11620.311735625331,11849
1171,Florida,2020-09-22,14231.0,12752.0,13015.766147570339,11748.0,13015.766147566474,13416
1172,Florida,2020-09-04,11624.0,11882.0,11456.822058063184,11287.0,11456.822058062668,11750
1173,Florida,2020-09-20,13837.0,12664.0,12829.840310989306,11725.0,12829.84031098584,13296
1174,Florida,2020-09-23,14304.0,12796.0,13108.208124184923,11822.0,13108.20812418086,13618
1175,Florida,2020-09-13,12821.0,12360.0,12206.603720704505,11577.0,12206.603720702376,12608
1176,Florida,2020-09-12,12691.0,12317.0,12121.41305938206,11528.0,12121.413059380115,12600
1177,Florida,2020-09-14,13073.0,12403.0,12292.638193513143,11619.0,12292.638193510831,12642
1178,Florida,2020-09-18,13666.0,12576.0,12644.037029372294,11660.0,12644.037029369227,13225
1179,Florida,2020-09-25,14566.0,12885.0,13297.638816617715,11918.0,13297.638816613244,13915
1180,Florida,2020-09-17,13437.0,12533.0,12554.983579387384,11655.0,12554.983579384509,13086
1181,Florida,2020-09-10,12487.0,12232.0,11954.357346231795,11479.0,11954.357346230208,12326
1182,Florida,2020-09-08,12135.0,12088.0,11787.256957291824,11406.0,11787.256957290596,11915
1183,Florida,2020-09-09,12261.0,12160.0,11872.056040734895,11430.0,11872.056040733485,12110
1184,Florida,2020-09-26,14787.0,12930.0,13394.67566265063,11982.0,13394.67566264595,14022
1185,Florida,2020-09-01,11330.0,11453.0,11216.018066768684,11221.0,11216.018066768684,11374
1186,Florida,2020-09-11,12580.0,12275.0,12037.472718825948,11484.0,12037.472718824183,12502
1187,Florida,2020-09-05,11769.0,11927.0,11538.148996869184,11326.0,11538.148996868493,11811
1188,Florida,2020-09-19,13735.0,12620.0,12736.441134881423,11680.0,12736.441134878158,13287
1189,Florida,2020-09-15,13169.0,12446.0,12379.527355762764,11625.0,12379.527355760265,12787
1190,Florida,2020-09-03,11574.0,11738.0,11376.31935362573,11250.0,11376.319353625386,11650
1191,Florida,2020-09-21,14007.0,12708.0,12924.249158344308,11728.0,12924.249158340639,13317
1192,Florida,2020-09-07,12045.0,12016.0,11703.346414918964,11370.0,11703.346414917918,11871
1193,Florida,2020-09-02,11511.0,11595.0,11295.788160962333,11244.0,11295.788160962162,11501
1194,Florida,2020-09-16,13272.0,12489.0,12466.817543025594,11634.0,12466.817543022908,12939
1195,Florida,2020-09-24,14391.0,12841.0,13201.587519761388,11858.0,13201.587519757122,13795
1196,Alabama,2020-09-06,2334.0,2288.0,2257.085737231959,2190.0,2256.7854190249577,2276
1197,Alabama,2020-09-22,2755.0,2504.0,2518.1915782171654,2282.0,2516.930241747728,2457
1198,Alabama,2020-09-04,2302.0,2246.0,2226.8279994965937,2185.0,2226.6478085723925,2266
1199,Alabama,2020-09-20,2727.0,2487.0,2483.2673934255754,2257.0,2482.126184238947,2437
1200,Alabama,2020-09-23,2776.0,2513.0,2535.519173095377,2293.0,2534.1977729845353,2488
1201,Alabama,2020-09-13,2631.0,2415.0,2366.8545794160277,2220.0,2366.13381571922,2351
1202,Alabama,2020-09-12,2589.0,2401.0,2350.6964828074533,2214.0,2350.0357827520475,2350
1203,Alabama,2020-09-14,2650.0,2429.0,2383.1860525007623,2231.0,2382.405225162552,2355
1204,Alabama,2020-09-18,2715.0,2469.0,2448.305660500896,2240.0,2447.284578597077,2428
1205,Alabama,2020-09-25,2836.0,2530.0,2571.346102307974,2305.0,2569.904574914321,2491
1206,Alabama,2020-09-17,2715.0,2461.0,2431.935631346532,2237.0,2430.9746130841154,2401
1207,Alabama,2020-09-10,2481.0,2383.0,2319.790774127302,2207.0,2319.2502013546973,2301
1208,Alabama,2020-09-08,2426.0,2345.0,2288.570797473169,2196.0,2288.150351983366,2277
1209,Alabama,2020-09-09,2430.0,2374.0,2304.5691248642274,2200.0,2304.088615733023,2285
1210,Alabama,2020-09-26,2879.0,2539.0,2589.8695854719554,2306.0,2588.3679944368955,2501
1211,Alabama,2020-09-01,2215.0,2197.0,2180.711780435287,2176.0,2180.711780435287,2200
1212,Alabama,2020-09-11,2518.0,2392.0,2335.1658149873274,2210.0,2334.565178573322,2333
