,Unnamed: 0,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict1000,gathrestrict100,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,home_time,percentage,full_time,part_time,non_home_time,distance,cases_nom,deaths_nom,cases_nom_pct2,cases_nom_pct5,deaths_nom_pct2,deaths_nom_pct5,residential_pct10
6585,6585,Rhode Island,2020-05-06,10205,370,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-30.0,-11.0,24.0,-57.0,-48.0,19.0,665.0,9170.0,963.3165653634596,79373.0,1123.0,3.625673689367957,7492.535594570691,11.004409603135716,843.0,98.0,0.0625,0.083333333,12.0,5188.0,0.009633165653634597,0.00034926715255706036,0.05729382511396608,0.1386967194822586,0.05729382511396608,0.1386967194822586,0.46153846153846145
6586,6586,Rhode Island,2020-05-07,10530,388,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-30.0,-8.0,71.0,-56.0,-47.0,19.0,696.0,9446.0,993.99543687185,82318.0,1153.0,3.684710351377018,7770.533368700567,10.949667616334283,826.0,98.0,0.066666667,0.103448276,15.0,5194.0,0.009939954368718501,0.0003662585275463227,0.06010268800966467,0.1335988803961674,0.06010268800966467,0.1335988803961674,-0.09523809523809523
6587,6587,Rhode Island,2020-05-08,10779,399,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-35.0,-10.0,7.0,-56.0,-46.0,21.0,730.0,9650.0,1017.5001722736632,85266.0,1187.0,3.701642081825773,8048.814332413596,11.012153260970406,844.0,98.0,0.071428571,0.114035088,16.0,5260.0,0.01017500172273663,0.0003766421455953164,0.05624693777560008,0.13738524849635958,0.05624693777560008,0.13738524849635958,0.3999999999999999
6588,6588,Rhode Island,2020-05-09,10989,418,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-35.0,2.0,16.0,-54.0,-32.0,12.0,772.0,9799.0,1037.3234430944692,87815.0,1218.0,3.803803803803804,8289.431081567096,11.083811083811083,884.0,98.0,0.046511628,0.071428571,15.0,5033.0,0.010373234430944692,0.00039457748586176007,0.04358974358974366,0.1385205138831329,0.04358974358974366,0.1385205138831329,-0.368421052631579
6589,6589,Rhode Island,2020-05-10,11274,422,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-26.0,-6.0,53.0,-47.0,-26.0,8.0,809.0,10043.0,1064.2264534941346,91213.0,1251.0,3.7431257761220498,8610.190482753282,11.096327833954227,952.0,98.0,0.043478261,0.066666667,16.0,1657.0,0.010642264534941347,0.00039835334697048506,0.04592262733092123,0.13500453035336757,0.04592262733092123,0.13500453035336757,-0.6363636363636364
6590,6590,Rhode Island,2020-05-11,11450,430,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-33.0,-19.0,23.0,-58.0,-45.0,18.0,841.0,10179.0,1080.8402423725245,93332.0,1280.0,3.755458515283842,8810.216724987988,11.179039301310043,844.0,99.0,0.068965517,0.090909091,8.0,1536.0,0.010808402423725246,0.000405905069187935,0.041951041951042045,0.12199902008819197,0.041951041951042045,0.12199902008819197,-0.21739130434782605
6591,6591,Rhode Island,2020-05-12,11614,444,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-26.0,-8.0,72.0,-53.0,-45.0,17.0,863.0,10307.0,1096.321272918297,95239.0,1307.0,3.822972274840709,8990.230903346452,11.253659376614433,839.0,98.0,0.078125,0.111111111,18.0,1615.0,0.01096321272918297,0.0004191205830684724,0.0301578854000355,0.10294396961063623,0.0301578854000355,0.10294396961063623,0.5454545454545454
6592,6592,Rhode Island,2020-05-13,11835,462,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-25.0,-9.0,77.0,-51.0,-45.0,17.0,886.0,10487.0,1117.1829055440028,97922.0,1328.0,3.903675538656527,9243.49678721418,11.22095479509928,820.0,97.0,0.076923077,0.125,20.0,1635.0,0.011171829055440025,0.0004361119580577348,0.033624454148471594,0.09796827163929867,0.033624454148471594,0.09796827163929867,1.125
6593,6593,Rhode Island,2020-05-14,12016,468,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-23.0,-8.0,139.0,-49.0,-45.0,17.0,903.0,10645.0,1134.268677060983,101601.0,1351.0,3.894806924101198,9590.78161268916,11.243342210386153,809.0,96.0,0.076923077,0.130434783,25.0,1675.0,0.01134268677060983,0.00044177574972082225,0.03461339762355786,0.09345709345709352,0.03461339762355786,0.09345709345709352,-0.05555555555555558
6594,6594,Rhode Island,2020-05-15,12219,479,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-27.0,-9.0,106.0,-51.0,-44.0,19.0,919.0,10821.0,1153.4311721877625,104978.0,1372.0,3.9201243964317865,9909.558686793263,11.2284147638923,794.0,95.0,0.083333333,0.133333333,30.0,1817.0,0.011534311721877622,0.00045215936776981595,0.03244613434727506,0.08382118147951045,0.03244613434727506,0.08382118147951045,0.05555555555555558
6595,6595,Rhode Island,2020-05-16,12434,489,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-26.0,-6.0,232.0,-42.0,-28.0,8.0,947.0,10998.0,1173.726425647159,108480.0,1403.0,3.9327649991957534,10240.135326862137,11.283577288081071,837.0,95.0,0.05882352900000001,0.108108108,32.0,1662.0,0.01173726425647159,0.0004615990205416284,0.034786950732356825,0.08593886462882083,0.034786950732356825,0.08593886462882083,-0.5789473684210527
6596,6596,Rhode Island,2020-05-17,12674,499,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-24.0,-12.0,107.0,-46.0,-23.0,8.0,972.0,11203.0,1196.3815922995088,112550.0,1418.0,3.9371942559570776,10624.329194674903,11.188259428751776,910.0,98.0,0.041666667,0.066666667,15.0,1436.0,0.01196381592299509,0.0004710386733134408,0.03723708977821438,0.09126915791286394,0.03723708977821438,0.09126915791286394,-0.5789473684210527
6597,6597,Rhode Island,2020-05-18,12795,506,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-23.0,-12.0,74.0,-52.0,-42.0,16.0,1012.0,11277.0,1207.803572153402,115384.0,1438.0,3.954669792887847,10891.848954228068,11.238765142633842,813.0,98.0,0.071428571,0.111111111,16.0,1647.0,0.01207803572153402,0.00047764643025370953,0.02903329580183378,0.08111533586818753,0.02903329580183378,0.08111533586818753,-0.23809523809523814
6598,6598,Rhode Island,2020-05-19,12951,532,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-19.0,-6.0,102.0,-51.0,-43.0,16.0,1023.0,11396.0,1222.5294304774293,117246.0,1464.0,4.107790904177284,11067.615288839217,11.304146397961548,817.0,97.0,0.076923077,0.111111111,20.0,1649.0,0.012225294304774294,0.0005021895274604219,0.02185576771342901,0.07781291611185082,0.02185576771342901,0.07781291611185082,0.33333333333333326
6599,6599,Rhode Island,2020-05-20,13356,538,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-17.0,-5.0,128.0,-51.0,-43.0,15.0,1030.0,11788.0,1260.7600242032695,120528.0,1486.0,4.028152141359689,11377.4246928101,11.126085654387536,789.0,95.0,0.076923077,0.13636363599999998,27.0,1731.0,0.012607600242032698,0.0005078533191235094,0.04384525205158263,0.09305180456665862,0.04384525205158263,0.09305180456665862,0.875
6600,6600,Rhode Island,2020-05-21,13571,556,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-17.0,-4.0,149.0,-49.0,-43.0,16.0,1047.0,11968.0,1281.0552776626664,123367.0,1506.0,4.096971483309998,11645.416435001856,11.097192542922409,774.0,95.0,0.08,0.125,27.0,1770.0,0.012810552776626665,0.0005248446941127717,0.0478727511389081,0.09144281807945953,0.0478727511389081,0.09144281807945953,-0.11111111111111116
6601,6601,Rhode Island,2020-05-22,13736,579,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-18.0,-2.0,192.0,-46.0,-43.0,16.0,1084.0,12073.0,1296.630704736157,127139.0,1537.0,4.2152009318578925,12001.48013755462,11.189574839836926,718.0,92.0,0.08,0.14893617,42.0,2029.0,0.01296630704736157,0.0005465558954879404,0.02845163222521707,0.08379359318289392,0.02845163222521707,0.08379359318289392,-0.05882352941176472
6602,6602,Rhode Island,2020-05-23,13952,597,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-32.0,-7.0,42.0,-54.0,-27.0,11.0,1106.0,12249.0,1317.0203547232718,130132.0,1557.0,4.278956422018348,12284.008945014966,11.159690366972477,826.0,97.0,0.047619048,0.076923077,18.0,1646.0,0.01317020354723272,0.0005635472704772028,0.02807457077591935,0.09042594763579537,0.02807457077591935,0.09042594763579537,-0.3529411764705882
6603,6603,Rhode Island,2020-05-24,14065,608,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-13.0,-6.0,203.0,-40.0,-20.0,4.0,1119.0,12338.0,1327.68716235542,132701.0,1580.0,4.322787060078208,12526.513624722827,11.233558478492712,799.0,95.0,0.055555556,0.105263158,28.0,1712.0,0.013276871623554199,0.0005739308885261965,0.023951659871869646,0.08601652382055436,0.023951659871869646,0.08601652382055436,-0.7647058823529411
6604,6604,Rhode Island,2020-05-25,14065,608,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-18.0,-12.0,212.0,-61.0,-73.0,22.0,1119.0,12338.0,1327.68716235542,132701.0,1580.0,4.322787060078208,12526.513624722827,11.233558478492712,838.0,97.0,0.045454545,0.076923077,18.0,1706.0,0.013276871623554199,0.0005739308885261965,0.008099197247706247,0.05308475591494455,0.008099197247706247,0.05308475591494455,0.1578947368421053
6605,6605,Rhode Island,2020-05-26,14210,634,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-17.0,-8.0,162.0,-48.0,-41.0,14.0,1158.0,12418.0,1341.374658874548,135363.0,1613.0,4.461646727656579,12777.797181508477,11.351161154116822,752.0,94.0,0.097560976,0.15,30.0,1757.0,0.01341374658874548,0.0005984739857329088,0.01030927835051565,0.04708569744307711,0.01030927835051565,0.04708569744307711,0.75
6606,6606,Rhode Island,2020-05-27,14353,655,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-13.0,-5.0,164.0,-46.0,-41.0,14.0,1175.0,12523.0,1354.8733623382398,138383.0,1624.0,4.563505887270955,13062.874695217211,11.314707726607676,777.0,93.0,0.090909091,0.15,36.0,1871.0,0.013548733623382398,0.000618297256553715,0.02047635975826534,0.04491846243447872,0.02047635975826534,0.04491846243447872,0.75
6607,6607,Rhode Island,2020-05-28,14494,677,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-18.0,-6.0,100.0,-47.0,-41.0,16.0,1186.0,12631.0,1368.1832727464953,140365.0,1639.0,4.670898302745964,13249.968613154531,11.30812750103491,763.0,95.0,0.083333333,0.125,26.0,1996.0,0.013681832727464953,0.0006390644926517023,0.01998592540464461,0.038847477064220204,0.01998592540464461,0.038847477064220204,0.0
6608,6608,Rhode Island,2020-05-29,14635,693,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-22.0,-8.0,71.0,-49.0,-39.0,17.0,1206.0,12736.0,1381.4931831547503,146355.0,1660.0,4.735223778612914,13815.403814186098,11.34267167748548,722.0,92.0,0.083333333,0.15555555599999998,37.0,,0.013814931831547509,0.0006541679370866022,0.01964746046122756,0.04052612868823324,0.01964746046122756,0.04052612868823324,0.0625
6609,6609,Rhode Island,2020-05-30,14819,711,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-19.0,-4.0,250.0,-37.0,-16.0,7.0,1225.0,12883.0,1398.8621442548858,150317.0,1682.0,4.797894594776976,14189.402857005307,11.350293542074366,,,,,,,0.013988621442548857,0.0006711593120758646,0.022423071615841117,0.053608247422680444,0.022423071615841117,0.053608247422680444,-0.5333333333333333
6610,6610,Rhode Island,2020-05-31,14928,718,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-10.0,-5.0,191.0,-37.0,-12.0,5.0,1252.0,12958.0,1409.1513657761616,154493.0,1701.0,4.809753483386924,14583.602756756196,11.394694533762054,,,,,,,0.014091513657761612,0.0006777670690161333,0.020020498804236286,0.050527797325826906,0.020020498804236286,0.050527797325826906,-0.6875
6611,6611,Rhode Island,2020-06-01,14991,720,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-6.0,-1.0,133.0,-43.0,-37.0,12.0,1281.0,12990.0,1415.0983470224032,156835.0,1724.0,4.802881729037424,14804.679424672044,11.500233473417385,,,,,,,0.01415098347022403,0.0006796549995704958,0.011606721101288908,0.0444506374973872,0.011606721101288908,0.0444506374973872,-0.25
6612,6612,Rhode Island,2020-06-02,15112,732,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-11.0,-2.0,126.0,-42.0,-38.0,13.0,1302.0,13078.0,1426.5203268762964,159560.0,1743.0,4.8438327157226055,15061.909962703932,11.533880359978824,,,,,,,0.014265203268762962,0.0006909825828966707,0.012325830653804992,0.04263833310335308,0.012325830653804992,0.04263833310335308,0.18181818181818188
6613,6613,Rhode Island,2020-06-03,15219,742,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-10.0,0.0,111.0,-46.0,-39.0,13.0,1311.0,13166.0,1436.6207553421357,162540.0,1753.0,4.875484591628885,15343.211615303942,11.518496616072015,,,,,,,0.014366207553421355,0.0007004222356684831,0.015209125475285301,0.039904338913563375,0.015209125475285301,0.039904338913563375,2.25
6614,6614,Rhode Island,2020-06-04,15325,756,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-7.0,0.0,235.0,-40.0,-39.0,13.0,1326.0,13243.0,1446.6267872802564,165923.0,1765.0,4.933115823817292,15662.555068574358,11.517128874388256,,,,,,,0.014466267872802566,0.0007136377495490205,0.014094759131815682,0.034145353937512724,0.014094759131815682,0.034145353937512724,-0.40909090909090906
6615,6615,Rhode Island,2020-06-05,15441,772,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-15.0,-5.0,112.0,-39.0,-38.0,15.0,1336.0,13333.0,1457.5767844955594,170739.0,1775.0,4.999676186775468,16117.168746064845,11.495369470889196,,,,,,,0.014575767844955591,0.0007287411939839205,0.014587029371180726,0.03436495176848875,0.014587029371180726,0.03436495176848875,0.0714285714285714
6616,6616,Rhode Island,2020-06-06,15441,772,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-17.0,-5.0,216.0,-41.0,-17.0,6.0,1336.0,13333.0,1457.5767844955594,170739.0,1775.0,4.999676186775468,16117.168746064845,11.495369470889196,,,,,,,0.014575767844955591,0.0007287411939839205,0.007569331158238324,0.03001801080648403,0.007569331158238324,0.03001801080648403,-0.5714285714285714
6617,6617,Rhode Island,2020-06-07,15441,772,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-7.0,-4.0,173.0,-35.0,-13.0,4.0,1336.0,13333.0,1457.5767844955594,170739.0,1775.0,4.999676186775468,16117.168746064845,11.495369470889196,,,,,,,0.014575767844955591,0.0007287411939839205,0.0,0.021770778189518225,0.0,0.021770778189518225,-0.75
6618,6618,Rhode Island,2020-06-08,15642,799,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,1390.0,13453.0,1476.5504865669022,179169.0,1807.0,5.108042449814602,16912.931474728633,11.552231172484335,,,,,,,0.014765504865669021,0.0007542282564678141,0.01301729162618992,0.02779420461265536,0.01301729162618992,0.02779420461265536,-0.7647058823529411
6619,6619,Rhode Island,2020-06-09,15691,808,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,1398.0,13485.0,1481.1759164250902,180887.0,1815.0,5.149448728570518,17075.104709348372,11.567140398954814,,,,,,,0.014811759164250902,0.0007627239439624453,0.016190661226604508,0.023882544861337784,0.016190661226604508,0.023882544861337784,-0.4285714285714286
6620,6620,Rhode Island,2020-06-10,15756,812,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,1406.0,13538.0,1487.3116907267686,183622.0,1828.0,5.153592282305153,17333.279212657442,11.601929423711601,,,,,,,0.014873116907267683,0.0007664998050711702,0.007288070579209771,0.02040023314552175,0.007288070579209771,0.02040023314552175,-0.19999999999999996
6621,6621,Rhode Island,2020-06-11,15862,823,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,1419.0,13620.0,1497.3177226648895,187803.0,1842.0,5.188500819568781,17727.95109504692,11.61265918547472,,,,,,,0.014973177226648895,0.0007768834231201639,0.01089796698744494,0.027265073505601922,0.01089796698744494,0.027265073505601922,-0.6666666666666667
6622,6622,Rhode Island,2020-06-12,15947,833,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,1435.0,13679.0,1505.3414275209302,191518.0,1853.0,5.223553019376684,18078.63419551976,11.619740390042017,,,,,,,0.0150534142752093,0.0007863230758919764,0.01212236608276207,0.03276989832264743,0.01212236608276207,0.03276989832264743,-0.6923076923076923
6623,6623,Rhode Island,2020-06-13,15947,833,1059361.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,1435.0,13679.0,1505.3414275209302,191518.0,1853.0,5.223553019376684,18078.63419551976,11.619740390042017,,,,,,,0.0150534142752093,0.0007863230758919764,0.005358718950952079,0.019498785321570233,0.005358718950952079,0.019498785321570233,-0.6923076923076923
6624,6624,South Carolina,2020-01-22,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,694.0,66.0,0.508474576,0.8732394370000001,266.0,8401.0,0.0,0.0,,,,,
6625,6625,South Carolina,2020-01-23,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,698.0,66.0,0.5,0.846153846,266.0,8401.0,0.0,0.0,,,,,
6626,6626,South Carolina,2020-01-24,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,674.0,67.0,0.461538462,0.8125,271.0,8369.0,0.0,0.0,,,,,
6627,6627,South Carolina,2020-01-25,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,809.0,83.0,0.090909091,0.296296296,141.0,8876.0,0.0,0.0,,,,,
6628,6628,South Carolina,2020-01-26,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,891.0,87.0,0.05,0.230088496,113.0,7592.0,0.0,0.0,,,,,
6629,6629,South Carolina,2020-01-27,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,725.0,67.0,0.514285714,0.818181818,265.0,8235.0,0.0,0.0,,,,,
6630,6630,South Carolina,2020-01-28,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,712.0,67.0,0.52,0.857142857,279.0,8388.0,0.0,0.0,,,,,
6631,6631,South Carolina,2020-01-29,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,713.0,67.0,0.52,0.8888888890000001,283.0,8531.0,0.0,0.0,,,,,
6632,6632,South Carolina,2020-01-30,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,701.0,66.0,0.533333333,0.9,283.0,8524.0,0.0,0.0,,,,,
6633,6633,South Carolina,2020-01-31,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,681.0,66.0,0.470588235,0.871794872,281.0,8618.0,0.0,0.0,,,,,
6634,6634,South Carolina,2020-02-01,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,756.0,85.0,0.069958848,0.239583333,109.0,8296.0,0.0,0.0,,,,,
6635,6635,South Carolina,2020-02-02,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,827.0,88.0,0.038461538,0.181818182,90.0,6960.0,0.0,0.0,,,,,
6636,6636,South Carolina,2020-02-03,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,663.0,69.0,0.352941176,0.625,187.0,8023.0,0.0,0.0,,,,,
6637,6637,South Carolina,2020-02-04,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,684.0,68.0,0.4,0.69047619,221.0,8032.0,0.0,0.0,,,,,
6638,6638,South Carolina,2020-02-05,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,706.0,69.0,0.4,0.6875,226.0,7978.0,0.0,0.0,,,,,
6639,6639,South Carolina,2020-02-06,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,751.0,74.0,0.294117647,0.626373626,186.0,7772.0,0.0,0.0,,,,,
6640,6640,South Carolina,2020-02-07,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,611.0,71.0,0.228571429,0.469387755,172.0,8300.0,0.0,0.0,,,,,
6641,6641,South Carolina,2020-02-08,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,707.0,83.0,0.070175439,0.243243243,110.0,8309.0,0.0,0.0,,,,,
6642,6642,South Carolina,2020-02-09,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,793.0,87.0,0.041666667,0.194444444,91.0,7289.0,0.0,0.0,,,,,
6643,6643,South Carolina,2020-02-10,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,652.0,68.0,0.388059701,0.666666667,203.0,8106.0,0.0,0.0,,,,,
6644,6644,South Carolina,2020-02-11,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,696.0,68.0,0.444444444,0.7142857140000001,239.0,7862.0,0.0,0.0,,,,,
6645,6645,South Carolina,2020-02-12,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,682.0,67.0,0.4375,0.7439024390000001,238.0,7878.0,0.0,0.0,,,,,
6646,6646,South Carolina,2020-02-13,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,621.0,68.0,0.339285714,0.6122448979999999,207.0,7875.0,0.0,0.0,,,,,
6647,6647,South Carolina,2020-02-14,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,572.0,65.0,0.322580645,0.692307692,212.0,8589.0,0.0,0.0,,,,,
6648,6648,South Carolina,2020-02-15,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,39.0,5.0,0.0,-1.0,,,,,,,,,645.0,80.0,0.083333333,0.269230769,131.0,9245.0,0.0,0.0,,,,,
6649,6649,South Carolina,2020-02-16,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,-1.0,-9.0,11.0,-1.0,0.0,,,,,,,,,730.0,85.0,0.047619048,0.217948718,105.0,7880.0,0.0,0.0,,,,,
6650,6650,South Carolina,2020-02-17,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,37.0,8.0,-15.0,3.0,,,,,,,,,683.0,73.0,0.217142857,0.436363636,152.0,8484.0,0.0,0.0,,,,,
6651,6651,South Carolina,2020-02-18,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-11.0,2.0,1.0,2.0,,,,,,,,,707.0,67.0,0.470588235,0.739130435,242.0,7999.0,0.0,0.0,,,,,
6652,6652,South Carolina,2020-02-19,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,-13.0,1.0,0.0,1.0,,,,,,,,,645.0,68.0,0.384615385,0.606557377,208.0,7927.0,0.0,0.0,,,,,
6653,6653,South Carolina,2020-02-20,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,-5.0,-29.0,-1.0,-1.0,4.0,,,,,,,,,660.0,68.0,0.384615385,0.686046512,210.0,8011.0,0.0,0.0,,,,,
6654,6654,South Carolina,2020-02-21,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-2.0,-7.0,5.0,-2.0,1.0,,,,,,,,,618.0,68.0,0.272727273,0.627906977,209.0,8372.0,0.0,0.0,,,,,
6655,6655,South Carolina,2020-02-22,0,0,5148714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,27.0,7.0,3.0,-1.0,,,,,,,,,672.0,80.0,0.090909091,0.306122449,136.0,8910.0,0.0,0.0,,,,,
