,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict1000,gathrestrict100,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,home_time,percentage,full_time,part_time,non_home_time,distance
6306,Pennsylvania,2020/5/15,64136,4422,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-33,-9,61,-46,-44,18,783,94,0.081632653,0.136363636,35,2065
6307,Pennsylvania,2020/5/16,65185,4480,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-34,-6,128,-36,-25,8,805,94,0.052631579,0.103448276,36,1988
6308,Pennsylvania,2020/5/17,65700,4495,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-31,-11,80,-42,-26,7,881,98,0.037037037,0.063829787,15,1604
6309,Pennsylvania,2020/5/18,66669,4515,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-26,-9,40,-48,-42,16,795,96,0.076923077,0.116666667,23,1782
6310,Pennsylvania,2020/5/19,67311,4628,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-24,-5,45,-46,-43,16,814,97,0.081081081,0.119047619,21,1861
6311,Pennsylvania,2020/5/20,68126,4770,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-25,-3,47,-45,-43,16,792,95,0.08045977,0.125,28,1905
6312,Pennsylvania,2020/5/21,69252,4869,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-24,-1,88,-42,-44,16,755,93,0.083333333,0.136363636,35,2026
6313,Pennsylvania,2020/5/22,70211,5010,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-32,-7,24,-47,-44,18,730,93,0.076923077,0.125,35,2290
6314,Pennsylvania,2020/5/23,71009,5112,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-34,-3,91,-39,-24,8,739,94,0.047619048,0.096774194,34,1925
6315,Pennsylvania,2020/5/24,71563,5136,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-27,-2,176,-41,-26,4,753,94,0.049180328,0.103448276,36,1748
6316,Pennsylvania,2020/5/25,71925,5146,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-34,-13,138,-57,-74,20,785,95,0.043478261,0.089552239,28,2019
6317,Pennsylvania,2020/5/26,72778,5163,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-24,-6,75,-44,-42,14,751,93,0.1,0.161290323,37,2050
6318,Pennsylvania,2020/5/27,73557,5265,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-23,-4,69,-42,-41,14,771,93,0.090909091,0.155844156,39,2111
6319,Pennsylvania,2020/5/28,74220,5373,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-26,-5,29,-44,-41,16,766,95,0.085714286,0.129032258,30,2338
6320,Pennsylvania,2020/5/29,74984,5464,12801989,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-30,-8,36,-44,-39,17,715,92,0.086956522,0.147058824,41,
6336,Puerto Rico,2020/1/22,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,707,71,0.5,0.7,216,6051
6337,Puerto Rico,2020/1/23,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,708,71,0.5,0.666666667,211,6030
6338,Puerto Rico,2020/1/24,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,671,71,0.407407407,0.666666667,209,6025
6339,Puerto Rico,2020/1/25,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,809,84,0.166666667,0.333333333,128,5709
6340,Puerto Rico,2020/1/26,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,902,89,0.129032258,0.235294118,92,5491
6341,Puerto Rico,2020/1/27,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,716,72,0.5,0.684210526,210,5883
6342,Puerto Rico,2020/1/28,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,700,70,0.5,0.727272727,221,5981
6343,Puerto Rico,2020/1/29,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,694,69,0.5,0.75,234,5972
6344,Puerto Rico,2020/1/30,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,679,69,0.5,0.75,226,5942
6345,Puerto Rico,2020/1/31,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,534,68,0.4,0.666666667,192,6177
6346,Puerto Rico,2020/2/1,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,738,90,0.057142857,0.174603175,65,5617
6347,Puerto Rico,2020/2/2,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,911,95,0.033333333,0.129032258,44,5415
6348,Puerto Rico,2020/2/3,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,666,83,0.216216216,0.333333333,105,5991
6349,Puerto Rico,2020/2/4,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,625,76,0.255319149,0.5,128,6260
6350,Puerto Rico,2020/2/5,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,665,84,0.2,0.322580645,87,6052
6351,Puerto Rico,2020/2/6,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,633,86,0.164179104,0.263157895,73,5992
6352,Puerto Rico,2020/2/7,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,577,84,0.16,0.295454545,80,6028
6353,Puerto Rico,2020/2/8,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,697,92,0.0625,0.164383562,48,5744
6354,Puerto Rico,2020/2/9,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,832,96,0.034482759,0.095238095,24,5303
6355,Puerto Rico,2020/2/10,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,644,87,0.1625,0.25,65,5692
6356,Puerto Rico,2020/2/11,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,623,85,0.176470588,0.285714286,75,5647
6357,Puerto Rico,2020/2/12,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,624,83,0.193548387,0.314285714,93,5851
6358,Puerto Rico,2020/2/13,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,578,85,0.162790698,0.266666667,72,5854
6359,Puerto Rico,2020/2/14,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,535,84,0.142857143,0.25,72,6083
6360,Puerto Rico,2020/2/15,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,631,94,0.055555556,0.125,33,5885
6361,Puerto Rico,2020/2/16,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,710,97,0.040816327,0.08974359,15,5969
6362,Puerto Rico,2020/2/17,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,695,97,0.068965517,0.125,20,5549
6363,Puerto Rico,2020/2/18,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,519,93,0.105263158,0.166666667,27,5439
6364,Puerto Rico,2020/2/19,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,587,85,0.170731707,0.285714286,74,5899
6365,Puerto Rico,2020/2/20,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,561,84,0.173913043,0.275,83,5829
6366,Puerto Rico,2020/2/21,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,568,83,0.17721519,0.277777778,81,5981
6367,Puerto Rico,2020/2/22,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,670,94,0.055555556,0.122807018,34,5783
6368,Puerto Rico,2020/2/23,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,726,97,0.045454545,0.108108108,20,5600
6369,Puerto Rico,2020/2/24,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,657,87,0.15625,0.238095238,65,5633
6370,Puerto Rico,2020/2/25,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,625,86,0.16,0.25,68,5735
6371,Puerto Rico,2020/2/26,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,577,86,0.152173913,0.238095238,69,5566
6372,Puerto Rico,2020/2/27,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,410,81,0.13253012,0.222222222,75,5468
6373,Puerto Rico,2020/2/28,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,504,70,0.25,0.5,148,5977
6374,Puerto Rico,2020/2/29,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,658,87,0.064516129,0.191489362,75,5894
6375,Puerto Rico,2020/3/1,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,789,96,0.037037037,0.117647059,26,5572
6376,Puerto Rico,2020/3/2,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,703,91,0.132352941,0.214285714,49,5437
6377,Puerto Rico,2020/3/3,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,646,81,0.217391304,0.368421053,106,5420
6378,Puerto Rico,2020/3/4,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,623,80,0.236842105,0.375,109,5519
6379,Puerto Rico,2020/3/5,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,597,79,0.230769231,0.4,110,5624
6380,Puerto Rico,2020/3/6,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,524,77,0.230769231,0.411764706,108,5796
6381,Puerto Rico,2020/3/7,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,710,90,0.0625,0.19047619,63,5880
6382,Puerto Rico,2020/3/8,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,834,95,0.038461538,0.125,32,5586
6383,Puerto Rico,2020/3/9,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,673,86,0.195121951,0.285714286,74,5566
6384,Puerto Rico,2020/3/10,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,635,80,0.243243243,0.380952381,116,5644
6385,Puerto Rico,2020/3/11,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,622,78,0.260869565,0.411764706,121,5678
6386,Puerto Rico,2020/3/12,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,606,82,0.2,0.333333333,89,5366
6387,Puerto Rico,2020/3/13,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,547,81,0.181818182,0.333333333,92,5397
6388,Puerto Rico,2020/3/14,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,756,95,0.052631579,0.130434783,31,4651
6389,Puerto Rico,2020/3/15,0,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,903,99,0.034482759,0.090909091,7,4081
6390,Puerto Rico,2020/3/16,5,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,923,100,0.052631579,0.088888889,0,4206
6391,Puerto Rico,2020/3/17,5,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,966,100,0.053333333,0.085714286,0,3764
6392,Puerto Rico,2020/3/18,5,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1032,100,0.045454545,0.068181818,0,3507
6393,Puerto Rico,2020/3/19,5,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1001,100,0.037037037,0.063063063,0,3374
6394,Puerto Rico,2020/3/20,14,0,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,956,100,0.041666667,0.066666667,0,3464
6395,Puerto Rico,2020/3/21,21,1,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,994,100,0.028571429,0.042253521,0,2703
6396,Puerto Rico,2020/3/22,23,1,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1043,100,0.025641026,0.035714286,0,2329
6397,Puerto Rico,2020/3/23,31,2,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1013,100,0.035714286,0.052083333,0,3168
6398,Puerto Rico,2020/3/24,39,2,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,910,100,0.039473684,0.062780269,0,3611
6399,Puerto Rico,2020/3/25,51,2,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,941,100,0.037037037,0.055555556,0,3550
6400,Puerto Rico,2020/3/26,64,2,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,902,100,0.04,0.05785124,0,3316
6401,Puerto Rico,2020/3/27,79,3,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,863,100,0.04,0.0625,0,3358
6402,Puerto Rico,2020/3/28,100,3,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,951,100,0.032258065,0.045454545,0,2739
6403,Puerto Rico,2020/3/29,127,3,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,985,100,0.030769231,0.04,0,4969
6404,Puerto Rico,2020/3/30,174,6,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,795,100,0.038461538,0.068965517,0,6606
6405,Puerto Rico,2020/3/31,239,8,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,941,100,0.038461538,0.054545455,0,6284
6406,Puerto Rico,2020/4/1,286,11,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1016,100,0.036585366,0.05,0,6224
6407,Puerto Rico,2020/4/2,316,12,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1013,100,0.033333333,0.046875,0,6412
6408,Puerto Rico,2020/4/3,316,15,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1059,100,0.034482759,0.049382716,0,6276
6409,Puerto Rico,2020/4/4,452,18,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1085,100,0.03125,0.041666667,0,5346
6410,Puerto Rico,2020/4/5,475,20,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1136,100,0.021276596,0.024390244,0,4529
6411,Puerto Rico,2020/4/6,513,21,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1017,100,0.037037037,0.049180328,0,5941
6412,Puerto Rico,2020/4/7,573,23,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,985,100,0.04,0.056338028,0,6109
6413,Puerto Rico,2020/4/8,620,24,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1021,100,0.037037037,0.051282051,0,6208
6414,Puerto Rico,2020/4/9,683,33,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1021,100,0.034482759,0.047619048,0,6132
6415,Puerto Rico,2020/4/10,725,39,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1088,100,0.025641026,0.028571429,0,6166
6416,Puerto Rico,2020/4/11,788,42,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1061,100,0.027027027,0.033333333,0,5388
6417,Puerto Rico,2020/4/12,897,44,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1102,100,0.025641026,0.03030303,0,4590
6418,Puerto Rico,2020/4/13,903,45,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,920,100,0.042857143,0.0625,0,6462
6419,Puerto Rico,2020/4/14,923,45,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,884,100,0.044642857,0.0625,0,6454
6420,Puerto Rico,2020/4/15,974,51,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,860,100,0.047058824,0.071428571,0,6281
6421,Puerto Rico,2020/4/16,1043,56,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,898,100,0.045454545,0.068965517,0,6339
6422,Puerto Rico,2020/4/17,1068,58,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,913,100,0.039215686,0.055555556,0,6693
6423,Puerto Rico,2020/4/18,1118,60,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,910,100,0.033333333,0.05,0,5918
6424,Puerto Rico,2020/4/19,1213,62,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1093,100,0.027272727,0.032786885,0,5311
6425,Puerto Rico,2020/4/20,1252,63,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,926,100,0.05,0.06779661,0,6149
6426,Puerto Rico,2020/4/21,1298,64,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,916,100,0.041666667,0.058823529,0,6445
6427,Puerto Rico,2020/4/22,1252,63,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,848,100,0.047619048,0.071428571,0,6494
6428,Puerto Rico,2020/4/23,1416,69,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,917,100,0.043478261,0.058823529,0,6786
6429,Puerto Rico,2020/4/24,1276,77,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,831,100,0.047619048,0.070588235,0,6801
6430,Puerto Rico,2020/4/25,1307,83,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,930,100,0.038461538,0.052631579,0,6428
6431,Puerto Rico,2020/4/26,1371,84,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,975,100,0.029411765,0.035714286,0,5799
6432,Puerto Rico,2020/4/27,1389,84,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,922,100,0.047619048,0.066666667,0,6701
6433,Puerto Rico,2020/4/28,1400,86,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,914,100,0.045454545,0.066666667,0,6308
6434,Puerto Rico,2020/4/29,1433,86,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,868,100,0.05,0.071428571,0,6648
6435,Puerto Rico,2020/4/30,1539,92,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,857,100,0.047619048,0.069767442,0,6924
6436,Puerto Rico,2020/5/1,1575,94,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,987,100,0.037037037,0.0625,0,6868
6437,Puerto Rico,2020/5/2,1757,95,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,997,100,0.035714286,0.064935065,0,6818
6438,Puerto Rico,2020/5/3,1808,97,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1260,100,0.024390244,0.035714286,0,5762
6439,Puerto Rico,2020/5/4,1843,97,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1028,100,0.049180328,0.075471698,0,6576
6440,Puerto Rico,2020/5/5,1924,99,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,989,100,0.041666667,0.066666667,0,6579
6441,Puerto Rico,2020/5/6,1968,99,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,930,100,0.052631579,0.078651685,0,6907
6442,Puerto Rico,2020/5/7,2031,102,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,964,100,0.055555556,0.078947368,0,6888
6443,Puerto Rico,2020/5/8,2156,107,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,932,100,0.051546392,0.078431373,0,7125
6444,Puerto Rico,2020/5/9,2173,108,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,937,100,0.035714286,0.057471264,0,7200
6445,Puerto Rico,2020/5/10,2198,111,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,976,100,0.028985507,0.051282051,0,2217
6446,Puerto Rico,2020/5/11,2256,113,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,866,100,0.055555556,0.080645161,0,2141
6447,Puerto Rico,2020/5/12,2299,114,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,879,100,0.053571429,0.08,0,2170
6448,Puerto Rico,2020/5/13,2329,115,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,859,100,0.058823529,0.08,0,2116
6449,Puerto Rico,2020/5/14,2427,117,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,886,100,0.058823529,0.09375,0,2293
6450,Puerto Rico,2020/5/15,2542,122,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,810,100,0.052631579,0.090909091,0,2432
6451,Puerto Rico,2020/5/16,2589,122,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,979,100,0.038461538,0.066666667,0,2412
6452,Puerto Rico,2020/5/17,2646,123,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1080,100,0.026315789,0.037037037,0,2161
6453,Puerto Rico,2020/5/18,2710,124,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,858,100,0.052631579,0.072580645,0,2256
6454,Puerto Rico,2020/5/19,2805,124,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,770,100,0.058823529,0.090909091,0,2342
6455,Puerto Rico,2020/5/20,2866,125,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,804,100,0.044776119,0.066666667,0,2350
6456,Puerto Rico,2020/5/21,2913,126,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,858,100,0.0625,0.094339623,0,2517
6457,Puerto Rico,2020/5/22,3030,126,2933408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,817,100,0.058823529,0.1,0,2875
