state,date,cases
Minnesota,21-03-2020,134
Minnesota,22-03-2020,167
Minnesota,23-03-2020,234
Minnesota,24-03-2020,261
Minnesota,25-03-2020,286
Minnesota,26-03-2020,344
Minnesota,27-03-2020,396
Minnesota,28-03-2020,441
Minnesota,29-03-2020,503
Minnesota,30-03-2020,576
Minnesota,31-03-2020,629
Minnesota,01-04-2020,689
Minnesota,02-04-2020,742
Minnesota,03-04-2020,788
Minnesota,04-04-2020,865
Minnesota,05-04-2020,935
Minnesota,06-04-2020,986
Minnesota,07-04-2020,1069
Minnesota,08-04-2020,1154
Minnesota,09-04-2020,1240
Minnesota,10-04-2020,1336
Minnesota,11-04-2020,1427
Minnesota,12-04-2020,1621
Minnesota,13-04-2020,1621
Minnesota,14-04-2020,1695
Minnesota,15-04-2020,1809
Minnesota,16-04-2020,1809
Minnesota,17-04-2020,2070
Minnesota,18-04-2020,2209
Minnesota,19-04-2020,2356
Minnesota,20-04-2020,2470
Minnesota,21-04-2020,2567
Minnesota,22-04-2020,2722
Minnesota,23-04-2020,2942
Minnesota,24-04-2020,3185
Minnesota,25-04-2020,3446
Minnesota,26-04-2020,3602
Minnesota,27-04-2020,3811
Minnesota,28-04-2020,4181
Minnesota,29-04-2020,4644
Minnesota,30-04-2020,5136
Minnesota,01-05-2020,5730
Minnesota,02-05-2020,6232
Minnesota,03-05-2020,6663
Minnesota,04-05-2020,7234
Minnesota,05-05-2020,7851
Minnesota,06-05-2020,8579
Minnesota,07-05-2020,9365
Minnesota,08-05-2020,10088
Minnesota,09-05-2020,10790
Minnesota,10-05-2020,11271
Minnesota,11-05-2020,11799
Minnesota,12-05-2020,12494
Minnesota,13-05-2020,12917
Minnesota,14-05-2020,13435
Mississippi,12-03-2020,1
Mississippi,13-03-2020,6
Mississippi,14-03-2020,6
Mississippi,15-03-2020,6
Mississippi,16-03-2020,12
Mississippi,17-03-2020,21
Mississippi,18-03-2020,34
Mississippi,19-03-2020,50
Mississippi,20-03-2020,80
Mississippi,21-03-2020,140
Mississippi,22-03-2020,207
Mississippi,23-03-2020,249
Mississippi,24-03-2020,320
Mississippi,25-03-2020,377
Mississippi,26-03-2020,485
Mississippi,27-03-2020,579
Mississippi,28-03-2020,663
Mississippi,29-03-2020,759
Mississippi,30-03-2020,847
Mississippi,31-03-2020,937
Mississippi,01-04-2020,1073
Mississippi,02-04-2020,1177
Mississippi,03-04-2020,1358
Mississippi,04-04-2020,1455
Mississippi,05-04-2020,1638
Mississippi,06-04-2020,1738
Mississippi,07-04-2020,1915
Mississippi,08-04-2020,2003
Mississippi,09-04-2020,2260
Mississippi,10-04-2020,2469
Mississippi,11-04-2020,2642
Mississippi,12-04-2020,2781
Mississippi,13-04-2020,2942
Mississippi,14-04-2020,3087
Mississippi,15-04-2020,3360
Mississippi,16-04-2020,3624
Mississippi,17-04-2020,3793
Mississippi,18-04-2020,3974
Mississippi,19-04-2020,4274
Mississippi,20-04-2020,4512
Mississippi,21-04-2020,4716
Mississippi,22-04-2020,4894
Mississippi,23-04-2020,5153
Mississippi,24-04-2020,5434
Mississippi,25-04-2020,5718
Mississippi,26-04-2020,5911
Mississippi,27-04-2020,6094
Mississippi,28-04-2020,6342
Mississippi,29-04-2020,6569
Mississippi,30-04-2020,6815
Mississippi,01-05-2020,7212
Mississippi,02-05-2020,7441
Mississippi,03-05-2020,7550
Mississippi,04-05-2020,7877
Mississippi,05-05-2020,8207
Mississippi,06-05-2020,8424
Mississippi,07-05-2020,8686
Mississippi,08-05-2020,9090
Mississippi,09-05-2020,9378
Mississippi,10-05-2020,9501
Mississippi,11-05-2020,9674
Mississippi,12-05-2020,9908
Mississippi,13-05-2020,10090
Mississippi,14-05-2020,10483
Missouri,08-03-2020,1
Missouri,09-03-2020,1
Missouri,10-03-2020,1
Missouri,11-03-2020,1
Missouri,12-03-2020,2
Missouri,13-03-2020,4
Missouri,14-03-2020,4
Missouri,15-03-2020,5
Missouri,16-03-2020,6
Missouri,17-03-2020,12
Missouri,18-03-2020,18
Missouri,19-03-2020,39
Missouri,20-03-2020,73
Missouri,21-03-2020,81
Missouri,22-03-2020,100
Missouri,23-03-2020,187
Missouri,24-03-2020,257
Missouri,25-03-2020,354
Missouri,26-03-2020,520
Missouri,27-03-2020,666
Missouri,28-03-2020,836
Missouri,29-03-2020,915
Missouri,30-03-2020,1051
Missouri,31-03-2020,1357
Missouri,01-04-2020,1613
Missouri,02-04-2020,1857
Missouri,03-04-2020,1864
Missouri,04-04-2020,2310
Missouri,05-04-2020,2347
Missouri,06-04-2020,2736
Missouri,07-04-2020,3130
Missouri,08-04-2020,3209
Missouri,09-04-2020,3432
Missouri,10-04-2020,3897
Missouri,11-04-2020,4108
Missouri,12-04-2020,4269
Missouri,13-04-2020,4515
Missouri,14-04-2020,4746
Missouri,15-04-2020,4791
Missouri,16-04-2020,5174
Missouri,17-04-2020,5371
Missouri,18-04-2020,5579
Missouri,19-04-2020,5743
Missouri,20-04-2020,5890
Missouri,21-04-2020,6066
Missouri,22-04-2020,6277
Missouri,23-04-2020,6506
Missouri,24-04-2020,6788
Missouri,25-04-2020,6935
Missouri,26-04-2020,7120
Missouri,27-04-2020,7305
Missouri,28-04-2020,7450
Missouri,29-04-2020,7660
Missouri,30-04-2020,7818
Missouri,01-05-2020,8067
Missouri,02-05-2020,8356
Missouri,03-05-2020,8618
Missouri,04-05-2020,8946
Missouri,05-05-2020,9121
Missouri,06-05-2020,9323
Missouri,07-05-2020,9581
Missouri,08-05-2020,9733
Missouri,09-05-2020,9911
Missouri,10-05-2020,10068
Missouri,11-05-2020,10157
Missouri,12-05-2020,10269
Missouri,13-05-2020,10404
Missouri,14-05-2020,10594
Montana,13-03-2020,1
Montana,14-03-2020,5
Montana,15-03-2020,6
Montana,16-03-2020,6
Montana,17-03-2020,8
Montana,18-03-2020,10
Montana,19-03-2020,11
Montana,20-03-2020,20
Montana,21-03-2020,27
Montana,22-03-2020,34
Montana,23-03-2020,34
Montana,24-03-2020,51
Montana,25-03-2020,65
Montana,26-03-2020,90
Montana,27-03-2020,109
Montana,28-03-2020,129
Montana,29-03-2020,154
Montana,30-03-2020,171
Montana,31-03-2020,198
Montana,01-04-2020,208
Montana,02-04-2020,241
Montana,03-04-2020,243
Montana,04-04-2020,265
Montana,05-04-2020,286
Montana,06-04-2020,299
Montana,07-04-2020,319
Montana,08-04-2020,332
Montana,09-04-2020,354
Montana,10-04-2020,365
Montana,11-04-2020,377
Montana,12-04-2020,387
Montana,13-04-2020,394
Montana,14-04-2020,399
Montana,15-04-2020,404
Montana,16-04-2020,415
Montana,17-04-2020,422
Montana,18-04-2020,426
Montana,19-04-2020,433
Montana,20-04-2020,433
Montana,21-04-2020,437
Montana,22-04-2020,439
Montana,23-04-2020,442
Montana,24-04-2020,444
Montana,25-04-2020,445
Montana,26-04-2020,448
Montana,27-04-2020,449
Montana,28-04-2020,451
Montana,29-04-2020,451
Montana,30-04-2020,453
Montana,01-05-2020,453
Montana,02-05-2020,455
Montana,03-05-2020,455
Montana,04-05-2020,457
Montana,05-05-2020,456
Montana,06-05-2020,456
Montana,07-05-2020,456
Montana,08-05-2020,458
Montana,09-05-2020,458
Montana,10-05-2020,458
Montana,11-05-2020,459
Montana,12-05-2020,461
Montana,13-05-2020,462
Montana,14-05-2020,462
Nebraska,06-03-2020,1
Nebraska,07-03-2020,1
Nebraska,08-03-2020,1
Nebraska,09-03-2020,3
Nebraska,10-03-2020,3
Nebraska,11-03-2020,5
Nebraska,12-03-2020,10
Nebraska,13-03-2020,14
Nebraska,14-03-2020,18
Nebraska,15-03-2020,17
Nebraska,16-03-2020,18
Nebraska,17-03-2020,23
Nebraska,18-03-2020,24
Nebraska,19-03-2020,29
Nebraska,20-03-2020,37
Nebraska,21-03-2020,38
Nebraska,22-03-2020,51
Nebraska,23-03-2020,51
Nebraska,24-03-2020,66
Nebraska,25-03-2020,71
Nebraska,26-03-2020,74
Nebraska,27-03-2020,82
Nebraska,28-03-2020,96
Nebraska,29-03-2020,108
Nebraska,30-03-2020,145
Nebraska,31-03-2020,172
Nebraska,01-04-2020,210
Nebraska,02-04-2020,246
Nebraska,03-04-2020,279
Nebraska,04-04-2020,321
Nebraska,05-04-2020,364
Nebraska,06-04-2020,417
Nebraska,07-04-2020,447
Nebraska,08-04-2020,519
Nebraska,09-04-2020,568
Nebraska,10-04-2020,635
Nebraska,11-04-2020,699
Nebraska,12-04-2020,791
Nebraska,13-04-2020,814
Nebraska,14-04-2020,897
Nebraska,15-04-2020,901
Nebraska,16-04-2020,952
Nebraska,17-04-2020,1066
Nebraska,18-04-2020,1249
Nebraska,19-04-2020,1474
Nebraska,20-04-2020,1648
Nebraska,21-04-2020,1685
Nebraska,22-04-2020,1813
Nebraska,23-04-2020,2202
Nebraska,24-04-2020,2424
Nebraska,25-04-2020,2719
Nebraska,26-04-2020,3030
Nebraska,27-04-2020,3358
Nebraska,28-04-2020,3517
Nebraska,29-04-2020,3851
Nebraska,30-04-2020,4281
Nebraska,01-05-2020,5008
Nebraska,02-05-2020,5317
Nebraska,03-05-2020,5661
Nebraska,04-05-2020,6037
Nebraska,05-05-2020,6373
Nebraska,06-05-2020,6689
Nebraska,07-05-2020,7334
Nebraska,08-05-2020,7818
Nebraska,09-05-2020,8093
Nebraska,10-05-2020,8171
Nebraska,11-05-2020,8407
Nebraska,12-05-2020,8532
Nebraska,13-05-2020,8912
Nebraska,14-05-2020,9260
Nevada,05-03-2020,1
Nevada,06-03-2020,2
Nevada,07-03-2020,2
Nevada,08-03-2020,4
Nevada,09-03-2020,4
Nevada,10-03-2020,4
Nevada,11-03-2020,7
Nevada,12-03-2020,10
Nevada,13-03-2020,18
Nevada,14-03-2020,20
Nevada,15-03-2020,20
Nevada,16-03-2020,45
Nevada,17-03-2020,55
Nevada,18-03-2020,55
Nevada,19-03-2020,95
Nevada,20-03-2020,161
Nevada,21-03-2020,161
Nevada,22-03-2020,190
Nevada,23-03-2020,245
Nevada,24-03-2020,278
Nevada,25-03-2020,323
Nevada,26-03-2020,420
Nevada,27-03-2020,536
Nevada,28-03-2020,626
Nevada,29-03-2020,920
Nevada,30-03-2020,1012
Nevada,31-03-2020,1114
Nevada,01-04-2020,1279
Nevada,02-04-2020,1463
Nevada,03-04-2020,1514
Nevada,04-04-2020,1742
Nevada,05-04-2020,1855
Nevada,06-04-2020,1953
Nevada,07-04-2020,2124
Nevada,08-04-2020,2259
Nevada,09-04-2020,2456
Nevada,10-04-2020,2722
Nevada,11-04-2020,2702
Nevada,12-04-2020,2836
Nevada,13-04-2020,2990
Nevada,14-04-2020,3134
Nevada,15-04-2020,3211
Nevada,16-04-2020,3214
Nevada,17-04-2020,3524
Nevada,18-04-2020,3626
Nevada,19-04-2020,3728
Nevada,20-04-2020,3830
Nevada,21-04-2020,3937
Nevada,22-04-2020,4081
Nevada,23-04-2020,4208
Nevada,24-04-2020,4398
Nevada,25-04-2020,4539
Nevada,26-04-2020,4734
Nevada,27-04-2020,4700
Nevada,28-04-2020,4821
Nevada,29-04-2020,4934
Nevada,30-04-2020,5053
