,Unnamed: 0,state,date,cases,deaths,population,emergdec,schoolclose,barrestrict,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,cases_nom,deaths_nom,cases_pct2,cases_pct5,cases_pct10,deaths_pct2,deaths_pct5,residential_pct10
7330,7330,Pennsylvania,2020-06-19,85199,6399,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-18.0,-2.0,85.0,-31.0,-38.0,10.0,62186.0,16614.0,665.5137728988833,637218.0,,7.5106515334687005,4977.4921693808665,,0.006655137728988831,0.0004998442038967538,0.01079618930109505,0.02398951960866791,0.05353035736367007,0.012660231049216542,0.029605792437650935,-0.09090909090909094
7331,7331,Pennsylvania,2020-06-20,85590,6419,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-19.0,3.0,134.0,-20.0,-11.0,3.0,62574.0,16597.0,668.5679858028311,647727.0,,7.499707909802548,5059.580976049893,,0.006685679858028311,0.0005014064611366249,0.010710532220162161,0.023938556508631414,0.05256038172069455,0.009118063197610438,0.028191574563511068,-0.75
7332,7332,Pennsylvania,2020-06-21,85935,6423,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-14.0,1.0,158.0,-22.0,-10.0,0.0,62932.0,16580.0,671.2628795416088,657745.0,,7.47425379647408,5137.8344411950375,,0.006712628795416087,0.0005017189125845992,0.008638599044589634,0.02330372240348666,0.04993402404457048,0.0037505860290669712,0.02342256214149141,-1.0
7333,7333,Pennsylvania,2020-06-22,86576,6426,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-14.0,-6.0,66.0,-33.0,-39.0,11.0,64105.0,16045.0,676.2699139953955,667848.0,,7.422380336351875,5216.751865667124,,0.006762699139953955,0.0005019532511705799,0.011520037387545257,0.02713284058418064,0.04964779767461591,0.0010905125408942062,0.016933059028327202,0.0
7334,7334,Pennsylvania,2020-06-23,87208,6464,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-11.0,-1.0,73.0,-32.0,-38.0,11.0,64502.0,16242.0,681.2066468733882,679103.0,,7.41216402164939,5304.667891840871,,0.006812066468733882,0.0005049215399263348,0.014813521847908406,0.029817082531322647,0.051408179012345734,0.006383309979760332,0.016192422575066923,2.6666666666666665
7335,7335,Pennsylvania,2020-06-24,87685,6518,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-10.0,1.0,104.0,-28.0,-36.0,10.0,64502.0,16665.0,684.9326303904808,691408.0,,7.433426469749673,5400.785768523938,,0.006849326303904807,0.0005091396344739868,0.012809554610977658,0.029178746229415742,0.05386824994291062,0.014316837846249708,0.0185966557274575,4.0
7336,7336,Pennsylvania,2020-06-25,88141,6557,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-11.0,1.0,103.0,-28.0,-37.0,10.0,65340.0,16244.0,688.4945768973868,704801.0,,7.4392167095903154,5505.402324591905,,0.006884945768973868,0.0005121860360917355,0.01069855976515921,0.029804883748101307,0.05445692615057007,0.014387376237623872,0.02149867580620035,-0.09090909090909094
7337,7337,Pennsylvania,2020-06-26,88860,6579,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-15.0,-2.0,117.0,-26.0,-36.0,10.0,65808.0,16473.0,694.1108916747232,719081.0,,7.403781228899393,5616.947491518701,,0.006941108916747233,0.0005139045190555937,0.013400239493642108,0.03403735381392914,0.0581342732620449,0.009358698987419478,0.024287716020551242,-0.09090909090909094
7338,7338,Pennsylvania,2020-06-27,89446,6603,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-18.0,-2.0,107.0,-15.0,-13.0,3.0,65808.0,17035.0,698.6883053875456,719081.0,,7.382107640364017,5616.947491518701,,0.006986883053875456,0.000515779227743439,0.014805822488966447,0.03315006468305315,0.061182360687634274,0.0070154033856946185,0.02754435107376274,-0.7272727272727273
7339,7339,Pennsylvania,2020-06-28,89863,6606,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-10.0,-1.0,169.0,-15.0,-9.0,1.0,66686.0,16571.0,701.9456117326769,742982.0,,7.3511901449984975,5803.645042969495,,0.007019456117326768,0.0005160135663294196,0.011287418410983463,0.030444454637189144,0.061169301985050106,0.004103967168262557,0.021967821782178154,-0.9090909090909091
7340,7340,Pennsylvania,2020-06-29,90467,6614,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-7.0,0.0,101.0,-30.0,-36.0,9.0,67070.0,16783.0,706.6636285970876,752889.0,,7.310953165242576,5881.031455346509,,0.007066636285970876,0.000516638469225368,0.011414708315631739,0.03172720533728679,0.06183171163980794,0.0016659094351052506,0.014728444308069966,-0.09999999999999998
7341,7341,Pennsylvania,2020-06-30,91139,6649,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-3.0,3.0,101.0,-30.0,-36.0,9.0,67552.0,16938.0,711.9128129230544,764187.0,,7.295449807436992,5969.283366826828,,0.0071191281292305435,0.0005193724193951425,0.014199392408444034,0.0340136826221622,0.06483234022666196,0.0065092340296699636,0.014030806771389459,2.0
7342,7342,Pennsylvania,2020-07-01,91775,6684,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-2.0,7.0,103.0,-26.0,-37.0,9.0,68048.0,17043.0,716.8807909458444,776804.0,,7.283029147371288,6067.838364804094,,0.0071688079094584444,0.0005221063695649168,0.014458310765251392,0.03280441143371604,0.06795834060627226,0.010583610523132725,0.015959872321021473,inf
7343,7343,Pennsylvania,2020-07-02,92612,6712,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1.0,13.0,135.0,-23.0,-39.0,9.0,68697.0,17203.0,723.4188374947049,790273.0,,7.2474409363797365,6173.048578623212,,0.007234188374947049,0.0005242935297007363,0.016162125983387954,0.035395657715269646,0.06971909074108296,0.009475109038953322,0.01650764803877025,-0.18181818181818177
7344,7344,Pennsylvania,2020-07-03,93392,6746,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,-8.0,12.0,152.0,-32.0,-58.0,14.0,69217.0,17429.0,729.5116407302022,804144.0,,7.223316772314545,6281.398929494471,,0.007295116407302022,0.0005269493670085172,0.017619177335875813,0.03927089013275764,0.0709109256031557,0.009275882704967042,0.021192854980320863,0.2727272727272727
7345,7345,Pennsylvania,2020-07-04,93922,6749,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,69712.0,17461.0,733.6516224158604,814823.0,,7.1857498775579725,6364.8156548173865,,0.007336516224158605,0.0005271837055944978,0.014145035200622047,0.03819072147855018,0.07112961167816612,0.0055125148986889805,0.02041124886604173,0.3999999999999999
7346,7346,Pennsylvania,2020-07-05,94403,6753,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,70086.0,17564.0,737.4088510777506,824700.0,,7.153374363102867,6441.967728608422,,0.007374088510777505,0.000527496157042472,0.010825338358745995,0.035813427840990064,0.07104525703134756,0.0010376519418915375,0.0156414498420816,0.3999999999999999
7347,7347,Pennsylvania,2020-07-06,95100,6754,12801989.0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.007428533175587012,0.0005275742699044656,0.012542322352590451,0.036229910106237995,0.07022282241728561,0.0007408504963697382,0.010472770795930675,0.3999999999999999
7515,7515,Rhode Island,2020-01-22,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7516,7516,Rhode Island,2020-01-23,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7517,7517,Rhode Island,2020-01-24,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7518,7518,Rhode Island,2020-01-25,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7519,7519,Rhode Island,2020-01-26,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7520,7520,Rhode Island,2020-01-27,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7521,7521,Rhode Island,2020-01-28,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7522,7522,Rhode Island,2020-01-29,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7523,7523,Rhode Island,2020-01-30,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7524,7524,Rhode Island,2020-01-31,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7525,7525,Rhode Island,2020-02-01,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7526,7526,Rhode Island,2020-02-02,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7527,7527,Rhode Island,2020-02-03,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7528,7528,Rhode Island,2020-02-04,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7529,7529,Rhode Island,2020-02-05,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7530,7530,Rhode Island,2020-02-06,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7531,7531,Rhode Island,2020-02-07,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7532,7532,Rhode Island,2020-02-08,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7533,7533,Rhode Island,2020-02-09,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7534,7534,Rhode Island,2020-02-10,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7535,7535,Rhode Island,2020-02-11,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7536,7536,Rhode Island,2020-02-12,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7537,7537,Rhode Island,2020-02-13,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7538,7538,Rhode Island,2020-02-14,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,
7539,7539,Rhode Island,2020-02-15,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-4.0,15.0,2.0,-1.0,0.0,,,,,,,,,0.0,0.0,,,,,,
7540,7540,Rhode Island,2020-02-16,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,-4.0,12.0,7.0,1.0,-1.0,,,,,,,,,0.0,0.0,,,,,,
7541,7541,Rhode Island,2020-02-17,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,-3.0,91.0,-13.0,-31.0,7.0,,,,,,,,,0.0,0.0,,,,,,
7542,7542,Rhode Island,2020-02-18,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7.0,-11.0,-3.0,-9.0,3.0,,,,,,,,,0.0,0.0,,,,,,
7543,7543,Rhode Island,2020-02-19,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-2.0,16.0,0.0,-5.0,1.0,,,,,,,,,0.0,0.0,,,,,,
7544,7544,Rhode Island,2020-02-20,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-4.0,7.0,1.0,-4.0,1.0,,,,,,,,,0.0,0.0,,,,,,
7545,7545,Rhode Island,2020-02-21,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-7.0,1.0,-1.0,-3.0,2.0,,,,,,,,,0.0,0.0,,,,,,
7546,7546,Rhode Island,2020-02-22,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,-4.0,89.0,5.0,2.0,-1.0,,,,,,,,,0.0,0.0,,,,,,
7547,7547,Rhode Island,2020-02-23,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,-2.0,106.0,8.0,4.0,-1.0,,,,,,,,,0.0,0.0,,,,,,
7548,7548,Rhode Island,2020-02-24,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,-2.0,87.0,3.0,4.0,-1.0,,,,,,,,,0.0,0.0,,,,,,
7549,7549,Rhode Island,2020-02-25,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-3.0,18.0,5.0,2.0,0.0,,,,,,,,,0.0,0.0,,,,,,
7550,7550,Rhode Island,2020-02-26,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,-1.0,7.0,4.0,2.0,-1.0,,,,,,,,,0.0,0.0,,,,,,0.0
7551,7551,Rhode Island,2020-02-27,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,-3.0,5.0,3.0,2.0,0.0,,,,,,,,,0.0,0.0,,,,,,-1.0
7552,7552,Rhode Island,2020-02-28,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,-1.0,2.0,7.0,4.0,-1.0,,,,,,,,,0.0,0.0,,,,,,-1.3333333333333333
7553,7553,Rhode Island,2020-02-29,0,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,-2.0,31.0,5.0,2.0,-1.0,,,,,,,,,0.0,0.0,,,,,,-2.0
7554,7554,Rhode Island,2020-03-01,1,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,7.0,-3.0,9.0,5.0,-1.0,,,,,,,,,9.439652771812442e-07,0.0,inf,inf,inf,,,-2.0
7555,7555,Rhode Island,2020-03-02,2,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,7.0,34.0,-1.0,3.0,-1.0,,,,,,,,,1.8879305543624884e-06,0.0,inf,inf,inf,,,-1.5
7556,7556,Rhode Island,2020-03-03,2,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,6.0,61.0,2.0,2.0,-1.0,,,,,,,,,1.8879305543624884e-06,0.0,1.0,inf,inf,,,0.0
7557,7557,Rhode Island,2020-03-04,2,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,21.0,-1.0,1.0,-1.0,,,,,,,,,1.8879305543624884e-06,0.0,0.0,inf,inf,,,0.0
7558,7558,Rhode Island,2020-03-05,2,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,54.0,4.0,2.0,-1.0,,,,,,,,,1.8879305543624884e-06,0.0,0.0,inf,inf,,,0.0
7559,7559,Rhode Island,2020-03-06,2,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,-3.0,8.0,-1.0,3.0,1.0,,,,,,,,,1.8879305543624884e-06,0.0,0.0,1.0,inf,,,inf
7560,7560,Rhode Island,2020-03-07,3,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,-1.0,35.0,-3.0,2.0,0.0,,,,,,,,,2.8318958315437326e-06,0.0,0.5,0.5,inf,,,-1.0
7561,7561,Rhode Island,2020-03-08,3,0,1059361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,-1.0,68.0,4.0,4.0,-1.0,,,,,,,,,2.8318958315437326e-06,0.0,0.5,0.5,inf,,,-inf
7562,7562,Rhode Island,2020-03-09,3,0,1059361.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,3.0,165.0,-3.0,2.0,-1.0,,,,,,,,,2.8318958315437326e-06,0.0,0.0,0.5,inf,,,0.0
7563,7563,Rhode Island,2020-03-10,3,0,1059361.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2.0,65.0,-6.0,0.0,0.0,,,,,,,,,2.8318958315437326e-06,0.0,0.0,0.5,inf,,,-1.0
7564,7564,Rhode Island,2020-03-11,5,0,1059361.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,5.0,56.0,-7.0,-3.0,1.0,,,,,,,,,4.719826385906221e-06,0.0,0.6666666666666667,1.5,4.0,,,-2.0
7565,7565,Rhode Island,2020-03-12,3,0,1059361.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,24.0,33.0,-9.0,-1.0,1.0,,,,,,,,,2.8318958315437326e-06,0.0,0.0,0.0,0.5,,,-2.0
7566,7566,Rhode Island,2020-03-13,12,0,1059361.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0,34.0,-10.0,-21.0,-3.0,4.0,,,,,,,,,1.132758332617493e-05,0.0,1.4,3.0,5.0,,,-5.0
7567,7567,Rhode Island,2020-03-14,20,0,1059361.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9.0,20.0,98.0,-16.0,-4.0,3.0,,,,,,,,,1.8879305543624883e-05,0.0,5.666666666666667,5.666666666666667,9.0,,,-4.0
7568,7568,Rhode Island,2020-03-15,20,0,1059361.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-13.0,6.0,81.0,-21.0,-5.0,4.0,,,,,,,,,1.8879305543624883e-05,0.0,0.6666666666666667,5.666666666666667,9.0,,,-5.0
7569,7569,Rhode Island,2020-03-16,21,0,1059361.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.0,20.0,41.0,-32.0,-22.0,9.0,,,,,,,,,1.982327082080613e-05,0.0,0.050000000000000044,3.2,9.5,,,8.0
7570,7570,Rhode Island,2020-03-17,23,0,1059361.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-31.0,5.0,-9.0,-40.0,-31.0,14.0,,,,,,,,,2.1711201375168615e-05,0.0,0.1499999999999999,6.666666666666667,6.666666666666667,,,inf
7571,7571,Rhode Island,2020-03-18,33,0,1059361.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-28.0,3.0,107.0,-41.0,-33.0,14.0,,,,,,,,,3.1150854146981054e-05,0.0,0.5714285714285714,1.75,10.0,,,-15.0
7572,7572,Rhode Island,2020-03-19,44,0,1059361.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-36.0,-1.0,-16.0,-53.0,-36.0,17.0,,,,,,,,,4.1534472195974744e-05,0.0,0.9130434782608696,1.2000000000000002,13.666666666666666,,,-18.0
7573,7573,Rhode Island,2020-03-20,54,0,1059361.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-32.0,10.0,55.0,-47.0,-35.0,18.0,,,,,,,,,5.097412496778719e-05,0.0,0.6363636363636365,1.7000000000000002,17.0,,,inf
7574,7574,Rhode Island,2020-03-21,66,0,1059361.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-39.0,0.0,146.0,-43.0,-25.0,11.0,,,,,,,,,6.230170829396211e-05,0.0,0.5,2.142857142857143,12.2,,,10.0
7575,7575,Rhode Island,2020-03-22,83,0,1059361.0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-42.0,-16.0,62.0,-51.0,-28.0,11.0,,,,,,,,,7.834911800604327e-05,0.0,0.537037037037037,2.608695652173913,26.666666666666668,,,10.0
7576,7576,Rhode Island,2020-03-23,106,0,1059361.0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-42.0,-17.0,-22.0,-59.0,-40.0,18.0,,,,,,,,,0.00010006031938121188,0.0,0.606060606060606,2.212121212121212,7.833333333333334,,,3.5
7577,7577,Rhode Island,2020-03-24,124,0,1059361.0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-40.0,-14.0,65.0,-55.0,-44.0,19.0,,,,,,,,,0.00011705169437047427,0.0,0.49397590361445776,1.8181818181818183,5.2,,,5.333333333333333
7578,7578,Rhode Island,2020-03-25,132,0,1059361.0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-43.0,-19.0,-4.0,-59.0,-46.0,21.0,,,,,,,,,0.00012460341658792422,0.0,0.24528301886792447,1.4444444444444446,5.6,,,4.25
7579,7579,Rhode Island,2020-03-26,165,0,1059361.0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-38.0,-11.0,139.0,-55.0,-45.0,19.0,,,,,,,,,0.00015575427073490528,0.0,0.3306451612903225,1.5,6.857142857142857,,,1.1111111111111112
7580,7580,Rhode Island,2020-03-27,203,0,1059361.0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-39.0,-14.0,136.0,-54.0,-44.0,21.0,,,,,,,,,0.00019162495126779256,0.0,0.5378787878787878,1.4457831325301207,7.826086956521738,,,0.5
7581,7581,Rhode Island,2020-03-28,239,2,1059361.0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-46.0,-16.0,99.0,-55.0,-35.0,14.0,,,,,,,,,0.00022560770124631734,1.8879305543624884e-06,0.4484848484848485,1.2547169811320753,6.242424242424242,inf,inf,0.0
7582,7582,Rhode Island,2020-03-29,294,3,1059361.0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-55.0,-30.0,-50.0,-67.0,-37.0,14.0,,,,,,,,,0.0002775257914912858,2.8318958315437326e-06,0.4482758620689655,1.370967741935484,5.681818181818182,inf,inf,-0.17647058823529416
7583,7583,Rhode Island,2020-03-30,408,4,1059361.0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-45.0,-22.0,5.0,-62.0,-47.0,20.0,,,,,,,,,0.00038513783308994764,3.775861108724977e-06,0.7071129707112971,2.090909090909091,6.555555555555555,1.0,inf,0.11111111111111116
7584,7584,Rhode Island,2020-03-31,488,8,1059361.0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-41.0,-19.0,64.0,-57.0,-49.0,21.0,,,,,,,,,0.0004606550552644471,7.551722217449954e-06,0.6598639455782314,1.9575757575757575,6.393939393939394,1.6666666666666665,inf,0.9090909090909092
7585,7585,Rhode Island,2020-04-01,566,10,1059361.0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-41.0,-12.0,12.0,-58.0,-49.0,21.0,,,,,,,,,0.0005342843468845842,9.439652771812441e-06,0.38725490196078427,1.7881773399014778,5.819277108433735,1.5,inf,0.9090909090909092
7586,7586,Rhode Island,2020-04-02,645,12,1059361.0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-44.0,-14.0,-5.0,-62.0,-50.0,22.0,,,,,,,,,0.0006088576037819025,1.132758332617493e-05,0.32172131147540983,1.698744769874477,5.084905660377358,0.5,5.0,0.22222222222222232
