,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict,barrestrict,otherbusinessclose,restaurantrestrict,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrecom,travelrestrictexit,travelrestrictentry,metro_area,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate
8737,Oregon,2020-05-28,4086,151,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-18.0,4.0,89.0,-28.0,-39.0,12.0,1981.0,1954.0,96.87659519785136,119647.0,768.0,3.695545766030348,2836.758195212267,18.79588839941263
8738,Oregon,2020-05-29,4131,151,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-23.0,-1.0,78.0,-27.0,-37.0,12.0,1981.0,1999.0,97.94351805245323,122681.0,771.0,3.655289276204309,2908.6925050092027,18.6637618010167
8739,Oregon,2020-05-30,4185,153,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-32.0,-9.0,0.0,-27.0,-17.0,8.0,2137.0,1895.0,99.22382547797552,126795.0,778.0,3.655913978494624,3006.2329633165837,18.59020310633214
8740,Oregon,2020-05-31,4243,153,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-20.0,-2.0,48.0,-20.0,-17.0,5.0,2152.0,1938.0,100.59897049057348,129201.0,786.0,3.605939193966533,3063.2777719426317,18.52462880037709
8741,Oregon,2020-06-01,4302,154,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-11.0,4.0,84.0,-24.0,-36.0,10.0,2164.0,1984.0,101.99782489994041,131618.0,790.0,3.579730357973036,3120.583383933137,18.36355183635518
8742,Oregon,2020-06-02,4335,157,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-13.0,5.0,87.0,-25.0,-38.0,11.0,2164.0,2014.0,102.78023499331512,134209.0,795.0,3.6216839677047283,3182.0144309614366,18.33910034602076
8743,Oregon,2020-06-03,4399,159,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-12.0,7.0,98.0,-24.0,-38.0,11.0,2199.0,2041.0,104.2976363865267,136668.0,800.0,3.614457831325301,3240.3158376162382,18.185951352580133
8744,Oregon,2020-06-04,4474,159,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-15.0,6.0,81.0,-26.0,-38.0,11.0,2199.0,2116.0,106.07584114419652,139312.0,812.0,3.553866785873938,3303.0034826732917,18.149307107733573
8745,Oregon,2020-06-05,4570,161,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-19.0,1.0,56.0,-27.0,-37.0,11.0,2214.0,2195.0,108.35194323401389,143246.0,819.0,3.5229759299781183,3396.276249562265,17.921225382932167
8746,Oregon,2020-06-06,4570,161,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-25.0,-1.0,27.0,-24.0,-16.0,7.0,2237.0,2172.0,108.35194323401389,146159.0,819.0,3.5229759299781183,3465.341722350161,17.921225382932167
8747,Oregon,2020-06-07,4662,163,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-19.0,-2.0,15.0,-24.0,-19.0,6.0,2237.0,2262.0,110.53320773675553,148400.0,819.0,3.496353496353497,3518.4744805093346,17.567567567567572
8748,Oregon,2020-06-08,4922,164,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-14.0,-1.0,52.0,-27.0,-36.0,11.0,2237.0,2521.0,116.69765089667752,149879.0,843.0,3.3319788703778954,3553.5406783305834,17.127184071515643
8749,Oregon,2020-06-09,4988,169,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-16.0,2.0,38.0,-30.0,-38.0,12.0,2313.0,2506.0,118.26247108342696,153617.0,851.0,3.3881315156375296,3642.166403452847,17.060946271050522
8750,Oregon,2020-06-10,5060,169,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-11.0,3.0,107.0,-25.0,-37.0,10.0,2332.0,2559.0,119.96954765079,156758.0,857.0,3.3399209486166006,3716.6376187040582,16.936758893280633
8751,Oregon,2020-06-11,5237,171,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-14.0,3.0,82.0,-26.0,-38.0,11.0,2350.0,2716.0,124.16611087889076,161804.0,864.0,3.265228184074852,3836.275234800084,16.49799503532557
8752,Oregon,2020-06-12,5377,173,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-20.0,-2.0,32.0,-28.0,-37.0,12.0,2370.0,2834.0,127.48542642654104,166189.0,875.0,3.2174074762878933,3940.240939631845,16.27301469220755
8753,Oregon,2020-06-13,5377,173,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-22.0,-1.0,42.0,-20.0,-14.0,6.0,2396.0,2808.0,127.48542642654104,166189.0,875.0,3.2174074762878933,3940.240939631845,16.27301469220755
8754,Oregon,2020-06-14,5636,176,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-14.0,-1.0,74.0,-15.0,-16.0,3.0,2396.0,2808.0,127.48542642654104,166189.0,875.0,3.2174074762878933,3940.240939631845,16.27301469220755
8755,Oregon,2020-06-15,5820,180,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-13.0,-2.0,49.0,-27.0,-37.0,11.0,2396.0,3244.0,137.98868919517741,173882.0,875.0,3.0927835051546397,4122.637328975229,15.034364261168385
8756,Oregon,2020-06-16,6098,182,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-13.0,2.0,57.0,-27.0,-38.0,11.0,2431.0,3485.0,144.57990149694018,179538.0,912.0,2.984585109872089,4256.737677100303,14.955723187930467
8757,Oregon,2020-06-17,6218,183,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-9.0,5.0,127.0,-22.0,-37.0,9.0,2457.0,3578.0,147.4250291092119,184350.0,929.0,2.943068510775169,4370.827294352398,14.94049533612094
8758,Oregon,2020-06-18,6366,187,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-11.0,7.0,120.0,-22.0,-38.0,9.0,2502.0,3677.0,150.93401983101361,189136.0,933.0,2.9374803644360665,4484.300467288501,14.655984919886901
8759,Oregon,2020-06-19,6572,188,4217737.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,,-15.0,4.0,115.0,-21.0,-37.0,7.0,2533.0,3851.0,155.8181555654134,193917.0,946.0,2.8606208155812536,4597.655093240759,14.39440048691418
8760,Oregon,2020-06-20,6750,189,4217737.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,-21.0,3.0,88.0,-14.0,-15.0,4.0,2533.0,3851.0,155.8181555654134,194095.0,946.0,2.8606208155812536,4601.87536586563,14.39440048691418
8761,Oregon,2020-06-21,6937,190,4217737.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,-9.0,6.0,104.0,-10.0,-14.0,1.0,2533.0,3851.0,155.8181555654134,202611.0,946.0,2.8606208155812536,4803.784588749843,14.39440048691418
8762,Oregon,2020-06-22,7083,192,4217737.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,-8.0,2.0,140.0,-21.0,-38.0,8.0,2588.0,4303.0,167.933657314337,206628.0,969.0,2.7107157983905124,4899.025235570639,13.680643795002116
8763,Oregon,2020-06-23,7274,192,4217737.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,-8.0,5.0,143.0,-21.0,-39.0,9.0,2604.0,4478.0,172.46215209720285,210712.0,983.0,2.639538080835853,4995.854411974952,13.513885070112732
8764,Oregon,2020-06-24,7444,195,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-8.0,4.0,124.0,-21.0,-37.0,9.0,2604.0,4645.0,176.4927495479211,214008.0,1006.0,2.619559376679205,5074.0005837253475,13.514239656098873
8765,Oregon,2020-06-25,7568,197,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-9.0,6.0,117.0,-21.0,-38.0,9.0,2649.0,4722.0,179.43271474726848,216618.0,1012.0,2.6030655391120505,5135.882109292258,13.372093023255816
8766,Oregon,2020-06-26,7818,202,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-15.0,2.0,122.0,-19.0,-37.0,8.0,2649.0,4967.0,185.3600639395012,216868.0,1022.0,2.5837810181632133,5141.809458484489,13.072397032489128
8767,Oregon,2020-06-27,8094,202,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-19.0,0.0,129.0,-8.0,-14.0,3.0,2649.0,5243.0,191.9038574477261,216868.0,1022.0,2.4956758092414133,5141.809458484489,12.626637015072891
8768,Oregon,2020-06-28,8341,202,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-11.0,-2.0,61.0,-11.0,-14.0,3.0,2649.0,5490.0,197.760078449652,217391.0,1022.0,2.421771969787795,5154.209472994641,12.252727490708546
8769,Oregon,2020-06-29,8485,204,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-7.0,1.0,114.0,-21.0,-36.0,9.0,2700.0,5581.0,201.17423158437808,235133.0,1025.0,2.404242781378904,5574.861590469012,12.080141426045964
8770,Oregon,2020-06-30,8656,207,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-6.0,5.0,101.0,-21.0,-38.0,10.0,2722.0,5727.0,205.22853843186525,237634.0,1038.0,2.3914048059149717,5634.158791788108,11.991682070240294
8771,Oregon,2020-07-01,8931,208,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-3.0,8.0,105.0,-18.0,-38.0,9.0,2722.0,6001.0,211.74862254332118,243360.0,1055.0,2.3289665211062593,5769.918797687005,11.812786921957226
8772,Oregon,2020-07-02,9294,209,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-2.0,16.0,126.0,-16.0,-40.0,8.0,2759.0,6326.0,220.35513357044312,251054.0,1069.0,2.2487626425650955,5952.338896427161,11.502044329675062
8773,Oregon,2020-07-03,9636,209,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-9.0,16.0,143.0,-19.0,-56.0,11.0,2759.0,6668.0,228.46374726541745,251054.0,1069.0,2.1689497716894977,5952.338896427161,11.093814860938151
8774,Oregon,2020-07-04,9930,213,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-36.0,4.0,150.0,-21.0,-27.0,3.0,2759.0,6958.0,235.43430991548308,255026.0,1069.0,2.1450151057401814,6046.512620393353,10.765357502517624
8775,Oregon,2020-07-05,10230,215,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-15.0,-6.0,100.0,-9.0,-20.0,1.0,2759.0,7256.0,242.54712894616242,264201.0,1069.0,2.101661779081134,6264.046335748293,10.449657869012707
8776,Oregon,2020-07-06,10395,215,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-7.0,1.0,114.0,-18.0,-40.0,9.0,2846.0,7334.0,246.45917941303597,267721.0,1125.0,2.068302068302068,6347.503412374929,10.822510822510825
8777,Oregon,2020-07-07,10605,220,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-9.0,4.0,103.0,-21.0,-40.0,10.0,2877.0,7508.0,251.43815273451145,271906.0,1141.0,2.0744931636020745,6446.727237852905,10.75907590759076
8778,Oregon,2020-07-08,10817,224,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-7.0,6.0,144.0,-19.0,-38.0,9.0,2877.0,7716.0,256.4645448495248,276267.0,1155.0,2.0708144587223813,6550.123917162213,10.67763705278728
8779,Oregon,2020-07-09,11188,230,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-10.0,4.0,106.0,-21.0,-38.0,9.0,2977.0,7981.0,265.2607310507981,282075.0,1162.0,2.0557740436181624,6687.828093596163,10.386127994279583
8780,Oregon,2020-07-10,11454,232,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-14.0,3.0,117.0,-19.0,-37.0,8.0,3009.0,8213.0,271.5674305913337,286770.0,1180.0,2.025493277457657,6799.1437114262935,10.302077876724287
8781,Oregon,2020-07-11,11851,232,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-19.0,3.0,147.0,-8.0,-13.0,3.0,3009.0,8610.0,280.9800611085992,292183.0,1180.0,1.9576407054257023,6927.482676136516,9.95696565690659
8782,Oregon,2020-07-12,12170,234,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-9.0,2.0,103.0,-8.0,-16.0,2.0,3009.0,8927.0,288.5433586778882,296172.0,1180.0,1.922760887428102,7022.059459847781,9.695973705834016
8783,Oregon,2020-07-13,12438,237,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-6.0,3.0,138.0,-20.0,-37.0,8.0,3094.0,9107.0,294.89747701196166,300712.0,1234.0,1.9054510371442357,7129.7001211787265,9.921209197620195
8784,Oregon,2020-07-14,12805,244,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-8.0,5.0,146.0,-22.0,-39.0,9.0,3129.0,9432.0,303.59882562615917,305456.0,1254.0,1.9055056618508397,7242.177499450535,9.793049590003903
8785,Oregon,2020-07-15,13081,247,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-6.0,6.0,154.0,-21.0,-38.0,9.0,3129.0,9705.0,310.1426191343842,305456.0,1254.0,1.8882348444308537,7242.177499450535,9.586423056341259
8786,Oregon,2020-07-16,13509,249,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-10.0,6.0,127.0,-22.0,-38.0,9.0,3199.0,10061.0,320.29024095148657,318946.0,1311.0,1.8432156340217636,7562.017261863411,9.70464135021097
8787,Oregon,2020-07-17,13802,254,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-15.0,1.0,111.0,-20.0,-37.0,9.0,3199.0,10349.0,327.23709420478326,324195.0,1327.0,1.8403129981162152,7686.46788550353,9.614548616142587
8788,Oregon,2020-07-18,14149,257,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-18.0,3.0,163.0,-8.0,-14.0,2.0,3225.0,10667.0,335.4642548836023,330793.0,1327.0,1.8163827832355643,7842.902485384935,9.378754682309703
8789,Oregon,2020-07-19,14579,260,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-8.0,3.0,127.0,-9.0,-16.0,1.0,3225.0,11094.0,345.6592954942425,335590.0,1327.0,1.783387063584608,7956.636461685495,9.102133205295287
8790,Oregon,2020-07-20,14847,262,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-6.0,3.0,151.0,-20.0,-38.0,8.0,3338.0,11247.0,352.01341382831595,340044.0,1387.0,1.764666262544622,8062.238114894314,9.341954603623627
8791,Oregon,2020-07-21,15139,269,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-7.0,4.0,147.0,-22.0,-39.0,9.0,3381.0,11489.0,358.9365576848438,345263.0,1406.0,1.7768676927141818,8185.977456631364,9.287271286082305
8792,Oregon,2020-07-22,15393,271,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-7.0,4.0,146.0,-21.0,-38.0,9.0,3381.0,11741.0,364.95874446415223,352794.0,1433.0,1.7605405054245435,8364.532923698182,9.309426362632363
8793,Oregon,2020-07-23,15713,273,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-9.0,4.0,124.0,-22.0,-38.0,9.0,3509.0,11931.0,372.5457514302101,358491.0,1465.0,1.7374148793992237,8499.60535709078,9.32349010373576
8794,Oregon,2020-07-24,16104,282,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-14.0,0.0,112.0,-21.0,-37.0,9.0,3541.0,12281.0,381.816125566862,366567.0,1474.0,1.7511177347242919,8691.082445396667,9.153005464480874
8795,Oregon,2020-07-25,16492,285,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-17.0,3.0,164.0,-6.0,-13.0,2.0,3541.0,12281.0,381.816125566862,374010.0,1474.0,1.7511177347242919,8867.55148554782,9.153005464480874
8796,Oregon,2020-07-26,16758,289,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-9.0,2.0,140.0,-7.0,-17.0,0.0,3541.0,12928.0,397.32207105374283,378475.0,1474.0,1.7245494689103709,8973.413942121095,8.795799021362933
8797,Oregon,2020-07-27,17088,289,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-7.0,1.0,136.0,-22.0,-39.0,8.0,3684.0,13115.0,405.14617198749,382566.0,1514.0,1.69124531835206,9070.409084302792,8.860018726591763
8798,Oregon,2020-07-28,17408,303,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-9.0,3.0,135.0,-23.0,-38.0,9.0,3736.0,13369.0,412.73317895354796,387656.0,1537.0,1.7405790441176472,9191.089913856651,8.829273897058824
8799,Oregon,2020-07-29,17721,311,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-8.0,3.0,144.0,-23.0,-39.0,9.0,3736.0,13674.0,420.1542201422232,394155.0,1568.0,1.75497996727047,9345.17728345793,8.848259127588738
8800,Oregon,2020-07-30,18131,316,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-10.0,4.0,124.0,-23.0,-39.0,9.0,3835.0,13980.0,429.8750728174848,398639.0,1587.0,1.7428713253543655,9451.490218569816,8.752964535877778
8801,Oregon,2020-07-31,18492,322,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-12.0,3.0,113.0,-19.0,-37.0,8.0,3872.0,14298.0,438.4341650510689,404193.0,1607.0,1.7412935323383083,9583.172208224458,8.690244430023794
8802,Oregon,2020-08-01,18817,325,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-15.0,4.0,150.0,-5.0,-14.0,2.0,3872.0,14620.0,446.13971900097135,409616.0,1607.0,1.7271616091831854,9711.74826690237,8.540149864484244
8803,Oregon,2020-08-02,19097,326,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-7.0,3.0,118.0,-6.0,-16.0,1.0,3872.0,14899.0,452.778350096272,413657.0,1607.0,1.7070744095931298,9807.557939245618,8.414934282871656
8804,Oregon,2020-08-03,19366,328,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-3.0,5.0,141.0,-20.0,-38.0,8.0,3960.0,15078.0,459.1561778271144,417131.0,1655.0,1.6936899721160796,9889.924383620884,8.545905194671072
8805,Oregon,2020-08-04,19699,333,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-6.0,7.0,142.0,-21.0,-39.0,9.0,3960.0,15406.0,467.05140695116836,419914.0,1688.0,1.690441139144119,9955.90763482882,8.568962891517335
8806,Oregon,2020-08-05,19978,338,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-6.0,5.0,147.0,-21.0,-38.0,8.0,4037.0,15603.0,473.66632864970006,426802.0,1726.0,1.6918610471518671,10119.217959773217,8.639503453799179
8807,Oregon,2020-08-06,20224,339,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-10.0,4.0,97.0,-23.0,-39.0,9.0,4065.0,15820.0,479.49884025485693,432262.0,1743.0,1.6762262658227849,10248.671266131578,8.618473101265822
8808,Oregon,2020-08-07,20635,348,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-14.0,1.0,118.0,-19.0,-37.0,8.0,4111.0,16176.0,489.2434023268876,437693.0,1758.0,1.6864550520959534,10377.43699998364,8.519505694208869
8809,Oregon,2020-08-08,21010,355,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-18.0,1.0,151.0,-7.0,-14.0,2.0,4111.0,16544.0,498.13442611523664,438067.0,1758.0,1.6896715849595432,10386.30431437522,8.367444074250358
8810,Oregon,2020-08-09,21272,356,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,-8.0,2.0,121.0,-5.0,-16.0,1.0,4111.0,16805.0,504.34628806869654,447037.0,1758.0,1.6735614892816848,10598.97760339253,8.264385107183152
8811,Oregon,2020-08-10,21488,357,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,4226.0,16905.0,509.4675177707856,450732.0,1798.0,1.6613924050632911,10686.58382445373,8.367460908413996
8812,Oregon,2020-08-11,21774,368,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,4226.0,17180.0,516.2484052466998,457088.0,1813.0,1.6900890970882705,10837.280750317052,8.326444383209333
8813,Oregon,2020-08-12,22022,375,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
8814,Oregon,2020-08-13,22300,383,4217737.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
8815,Pennsylvania,2020-01-22,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8816,Pennsylvania,2020-01-23,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8817,Pennsylvania,2020-01-24,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8818,Pennsylvania,2020-01-25,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8819,Pennsylvania,2020-01-26,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8820,Pennsylvania,2020-01-27,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8821,Pennsylvania,2020-01-28,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8822,Pennsylvania,2020-01-29,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8823,Pennsylvania,2020-01-30,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8824,Pennsylvania,2020-01-31,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8825,Pennsylvania,2020-02-01,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8826,Pennsylvania,2020-02-02,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8827,Pennsylvania,2020-02-03,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8828,Pennsylvania,2020-02-04,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8829,Pennsylvania,2020-02-05,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8830,Pennsylvania,2020-02-06,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8831,Pennsylvania,2020-02-07,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8832,Pennsylvania,2020-02-08,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8833,Pennsylvania,2020-02-09,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8834,Pennsylvania,2020-02-10,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8835,Pennsylvania,2020-02-11,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8836,Pennsylvania,2020-02-12,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8837,Pennsylvania,2020-02-13,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8838,Pennsylvania,2020-02-14,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
8839,Pennsylvania,2020-02-15,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,-1.0,13.0,3.0,0.0,0.0,,,,,,,,
8840,Pennsylvania,2020-02-16,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.0,1.0,29.0,0.0,1.0,-1.0,,,,,,,,
8841,Pennsylvania,2020-02-17,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.0,-1.0,43.0,-11.0,-21.0,5.0,,,,,,,,
8842,Pennsylvania,2020-02-18,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,-2.0,12.0,2.0,1.0,0.0,,,,,,,,
8843,Pennsylvania,2020-02-19,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,18.0,2.0,2.0,0.0,,,,,,,,
8844,Pennsylvania,2020-02-20,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,-1.0,10.0,1.0,1.0,0.0,,,,,,,,
8845,Pennsylvania,2020-02-21,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,-2.0,6.0,1.0,3.0,1.0,,,,,,,,
8846,Pennsylvania,2020-02-22,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.0,3.0,53.0,6.0,4.0,-1.0,,,,,,,,
8847,Pennsylvania,2020-02-23,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.0,5.0,100.0,4.0,3.0,-1.0,,,,,,,,
8848,Pennsylvania,2020-02-24,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,0.0,36.0,2.0,3.0,0.0,,,,,,,,
8849,Pennsylvania,2020-02-25,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,-1.0,1.0,1.0,2.0,0.0,,,,,,,,
8850,Pennsylvania,2020-02-26,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,4.0,8.0,5.0,2.0,-1.0,,,,,,,,
8851,Pennsylvania,2020-02-27,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,-1.0,0.0,2.0,1.0,1.0,,,,,,,,
8852,Pennsylvania,2020-02-28,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,2.0,2.0,4.0,3.0,0.0,,,,,,,,
8853,Pennsylvania,2020-02-29,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.0,3.0,-3.0,5.0,2.0,-1.0,,,,,,,,
8854,Pennsylvania,2020-03-01,0,0,12801989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16.0,8.0,39.0,6.0,3.0,-1.0,,,,,,,,
