,unnamed: 0,state,date,cases,deaths,population,emergdec,schoolclose,barrestrict,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,sir,knn,mdp,agg,sir_low,sir_high,sir_sample,knn_low,knn_sample,mdp_low,mdp_sample,agg_low,agg_sample,knn_high,mdp_high,agg_high
5004,8287,Texas,2020-05-05,33912,925,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-21.0,-4.0,-2.0,-34.0,-42.0,17.0,16791.0,16196.0,147.54251777965212,427210.0,,2.727648030195801,1858.6824434018995,,,,,,,,,,,,,,,,,
5005,8288,Texas,2020-05-06,34928,954,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,-2.0,15.0,-33.0,-41.0,16.0,17622.0,16352.0,151.96287629770262,438938.0,,2.7313330279431973,1909.7079992086865,,,,,,,,,,,,,,,,,
5006,8289,Texas,2020-05-07,36036,985,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-3.0,16.0,-34.0,-42.0,16.0,18440.0,16611.0,156.7835035004584,455162.0,,2.7333777333777336,1980.294511607161,,,,,,,,,,,,,,,,,
5007,8290,Texas,2020-05-08,37246,1025,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,-2.0,-6.0,-33.0,-40.0,17.0,19197.0,17024.0,162.0479068536484,477118.0,,2.7519733662675185,2075.8195033614084,,,,,,,,,,,,,,,,,
5008,8291,Texas,2020-05-09,38394,1066,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,7.0,-1.0,-28.0,-22.0,8.0,20141.0,17187.0,167.0425639193196,489294.0,,2.7764754909621296,2128.7941936328475,,,,,,,,,,,,,,,,,
5009,8292,Texas,2020-05-10,39258,1094,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,4.0,-3.0,-32.0,-22.0,5.0,21022.0,17142.0,170.80160895829158,501776.0,,2.786693158082429,2183.1002123555895,,,,,,,,,,,,,,,,,
5010,8293,Texas,2020-05-11,40555,1117,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-21.0,-9.0,2.0,-34.0,-40.0,15.0,21713.0,17725.0,176.44452726332253,525697.0,,2.754284305264456,2287.1744211255545,,,,,,,,,,,,,,,,,
5011,8294,Texas,2020-05-12,41432,1146,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-7.0,-11.0,-34.0,-41.0,17.0,21713.0,18573.0,180.26013200774207,525697.0,,2.765977988028576,2287.1744211255545,,,,,,,,,,,,,,,,,
5012,8295,Texas,2020-05-13,43020,1172,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-2.0,10.0,-32.0,-39.0,16.0,23519.0,18329.0,187.1691175654824,587431.0,,2.724314272431428,2555.763410055993,,,,,,,,,,,,,,,,,
5013,8296,Texas,2020-05-14,44480,1235,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,-4.0,15.0,-34.0,-40.0,16.0,24487.0,18758.0,153.4010985905205,623284.0,,2.776528776978417,2149.560484125315,,,,,,,,,,,,,,,,,
5014,8297,Texas,2020-05-15,45721,1280,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-6.0,-10.0,-35.0,-39.0,16.0,25454.0,18987.0,157.68101683132167,645992.0,,2.7995888103934736,2227.875055770852,,,,,,,,,,,,,,,,,
5015,8298,Texas,2020-05-16,47452,1318,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,-8.0,-30.0,-35.0,-24.0,11.0,26601.0,19533.0,163.65083026792666,678471.0,,2.777543623029588,2339.887517127001,,,,,,,,,,,,,,,,,
5016,8299,Texas,2020-05-17,48396,1343,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-6.0,-1.0,-34.0,-21.0,7.0,27570.0,19483.0,166.90646509412838,693276.0,,2.775022729151169,2390.9464934002176,,,,,,,,,,,,,,,,,
5017,8300,Texas,2020-05-18,49177,1350,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-17.0,-6.0,3.0,-34.0,-37.0,14.0,28371.0,19456.0,169.59995111029738,723013.0,,2.7451857575695957,2493.502439191277,,,,,,,,,,,,,,,,,
5018,8301,Texas,2020-05-19,50552,1388,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,-4.0,7.0,-32.0,-38.0,14.0,29359.0,19805.0,174.34200395566532,744937.0,,2.7456876087988604,2569.113178523529,,,,,,,,,,,,,,,,,
5019,8302,Texas,2020-05-20,51673,1426,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-14.0,-1.0,15.0,-30.0,-38.0,14.0,30341.0,19906.0,178.20807031177986,770241.0,,2.759661718886072,2656.3807459411223,,,,,,,,,,,,,,,,,
5020,8303,Texas,2020-05-21,53053,1460,28995881.0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-14.0,-1.0,20.0,-29.0,-39.0,14.0,30341.0,21252.0,182.96736698567642,770241.0,,2.7519650161159595,2656.3807459411223,,,,,,,,,,,,,,,,,
5021,8304,Texas,2020-05-22,53539,1470,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.0,0.0,10.0,-28.0,-38.0,13.0,31223.0,20846.0,184.6434671186573,720928.0,,2.7456620407553367,2486.311762694846,,,,,,,,,,,,,,,,,
5022,8305,Texas,2020-05-23,54776,1478,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-1.0,10.0,-25.0,-18.0,6.0,32277.0,21021.0,188.9095902966356,762706.0,,2.6982620125602454,2630.3942963485056,,,,,,,,,,,,,,,,,
5023,8306,Texas,2020-05-24,55861,1528,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-8.0,-6.0,-35.0,-21.0,6.0,33385.0,20948.0,192.6515010873441,763766.0,,2.735360985302805,2634.049987996571,,,,,,,,,,,,,,,,,
5024,8307,Texas,2020-05-25,56409,1533,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-9.0,-5.0,-42.0,-69.0,22.0,35292.0,19584.0,194.54142469407986,805654.0,,2.717651438600224,2778.51188587786,,,,,,,,,,,,,,,,,
5025,8308,Texas,2020-05-26,57230,1546,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,-3.0,4.0,-31.0,-37.0,14.0,36375.0,19309.0,197.37286133847766,821233.0,,2.701380394897781,2832.240206807305,,,,,,,,,,,,,,,,,
5026,8309,Texas,2020-05-27,58542,1581,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.0,-3.0,9.0,-30.0,-36.0,14.0,37626.0,19335.0,201.89764194438519,855674.0,,2.700625192169724,2951.019146478081,,,,,,,,,,,,,,,,,
5027,8310,Texas,2020-05-28,60395,1611,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,-2.0,18.0,-30.0,-37.0,14.0,38905.0,19879.0,208.28820479708824,873218.0,,2.667439357562712,3011.52429201927,,,,,,,,,,,,,,,,,
5028,8311,Texas,2020-05-29,60901,1619,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,-1.0,13.0,-28.0,-35.0,13.0,40068.0,19214.0,210.0332802441837,893275.0,,2.658412833943613,3080.6961857789393,,,,,,,,,,,,,,,,,
5029,8312,Texas,2020-05-30,62675,1652,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.0,-2.0,15.0,-22.0,-10.0,5.0,40068.0,20955.0,216.15139060613475,893275.0,,2.6358197048264858,3080.6961857789393,,,,,,,,,,,,,,,,,
5030,8313,Texas,2020-05-31,64652,1675,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-7.0,-5.0,-29.0,-13.0,6.0,42423.0,20554.0,222.96960040634738,951865.0,,2.5907937882818786,3282.759368477199,,,,,,,,,,,,,,,,,
5031,8314,Texas,2020-06-01,65593,1683,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,-3.0,1.0,-30.0,-35.0,12.0,43338.0,20572.0,226.2148889354319,970031.0,,2.5658225725306054,3345.4096462873467,,,,,,,,,,,,,,,,,
5032,8315,Texas,2020-06-02,67310,1716,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,-2.0,14.0,-28.0,-36.0,13.0,44517.0,21077.0,232.13641965215683,986224.0,,2.5493983063437824,3401.255509360105,,,,,,,,,,,,,,,,,
5033,8316,Texas,2020-06-03,68877,1744,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,3.0,15.0,-28.0,-35.0,12.0,45858.0,21275.0,237.54063551302337,1006768.0,,2.5320498860287177,3472.1069520184615,,,,,,,,,,,,,,,,,
5034,8317,Texas,2020-06-04,70555,1776,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,0.0,26.0,-27.0,-36.0,12.0,46799.0,21980.0,243.32766436722508,1038555.0,,2.5171851746864147,3581.7328675062504,,,,,,,,,,,,,,,,,
5035,8318,Texas,2020-06-05,72548,1812,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.0,0.0,12.0,-27.0,-35.0,12.0,47865.0,22871.0,250.2010544187293,1061576.0,,2.4976567238242278,3661.1269028176803,,,,,,,,,,,,,,,,,
5036,8319,Texas,2020-06-06,74470,1833,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-1.0,15.0,-23.0,-13.0,5.0,48895.0,23742.0,256.8295821051273,1093277.0,,2.4613938498724317,3770.4562244547774,,,,,,,,,,,,,,,,,
5037,8320,Texas,2020-06-07,75408,1841,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,-4.0,4.0,-28.0,-15.0,5.0,49758.0,23809.0,260.0645243370946,1100446.0,,2.4413855293868023,3795.1804257990993,,,,,,,,,,,,,,,,,
5038,8321,Texas,2020-06-08,76463,1848,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,-5.0,4.0,-29.0,-35.0,12.0,49758.0,24857.0,263.7029721566314,1100446.0,,2.4168552110170936,3795.1804257990993,,,,,,,,,,,,,,,,,
5039,8322,Texas,2020-06-09,78208,1867,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,-3.0,10.0,-28.0,-36.0,12.0,51140.0,25201.0,269.4520645880703,1147355.0,,2.3896070651478305,3956.9585762888178,,,,,,,,,,,,,,,,,
5040,8323,Texas,2020-06-10,80777,1905,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,0.0,26.0,-26.0,-34.0,12.0,52449.0,26423.0,278.5809474111168,1161087.0,,2.3583445782834223,4004.317026959795,,,,,,,,,,,,,,,,,
5041,8324,Texas,2020-06-11,82658,1930,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,-1.0,35.0,-26.0,-36.0,12.0,54096.0,26632.0,285.0680757035801,1206320.0,,2.3349222095864888,4160.315046126724,,,,,,,,,,,,,,,,,
5042,8325,Texas,2020-06-12,84927,1956,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,0.0,20.0,-25.0,-35.0,11.0,55258.0,27713.0,292.89332508986365,1226957.0,,2.3031544738422407,4231.487223995711,,,,,,,,,,,,,,,,,
5043,8326,Texas,2020-06-13,86915,1971,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.0,-1.0,23.0,-20.0,-11.0,4.0,56535.0,28409.0,299.7494713128392,1260319.0,,2.2677328424322614,4346.544945470014,,,,,,,,,,,,,,,,,
5044,8327,Texas,2020-06-14,88523,1984,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.0,-4.0,11.0,-25.0,-13.0,4.0,58341.0,28198.0,305.2950865676404,1295983.0,,2.241225444234832,4469.541725598888,,,,,,,,,,,,,,,,,
5045,8328,Texas,2020-06-15,90211,2001,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,-4.0,13.0,-27.0,-35.0,11.0,59089.0,29121.0,311.1166030788994,1314761.0,,2.218133043642128,4534.302648020938,,,,,,,,,,,,,,,,,
5046,8329,Texas,2020-06-16,93569,2049,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,-2.0,21.0,-26.0,-36.0,12.0,60681.0,30839.0,322.6975583187143,1348442.0,,2.189827827592472,4650.460525755365,,,,,,,,,,,,,,,,,
5047,8330,Texas,2020-06-17,97699,2089,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,1.0,27.0,-25.0,-35.0,12.0,62368.0,33242.0,336.94096068334665,1369638.0,,2.1381999815760646,4723.56056365385,,,,,,,,,,,,,,,,,
5048,8331,Texas,2020-06-18,101259,2129,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,-1.0,35.0,-25.0,-37.0,12.0,63812.0,35318.0,349.21856659571745,1407741.0,,2.1025291579020142,4854.968883338982,,,,,,,,,,,,,,,,,
5049,8332,Texas,2020-06-19,105394,2158,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.0,0.0,17.0,-24.0,-37.0,10.0,65329.0,37907.0,363.47921278887856,1423914.0,,2.047554889272634,4910.745771097626,,,,,,,,,,,,,,,,,
5050,8333,Texas,2020-06-20,109581,2183,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.0,2.0,12.0,-22.0,-13.0,5.0,67096.0,40302.0,377.9191947987371,1463398.0,,1.9921336728082424,5046.916836222359,,,,,,,,,,,,,,,,,
5051,8334,Texas,2020-06-21,112944,2191,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.0,-3.0,-7.0,-27.0,-13.0,4.0,68499.0,42254.0,389.5173938670806,1526180.0,,1.9398994191811871,5263.437244759006,,,,,,,,,,,,,,,,,
5052,8335,Texas,2020-06-22,117790,2207,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-10.0,-4.0,-29.0,-39.0,13.0,69190.0,46393.0,406.2301124770101,1549009.0,,1.8736734867136429,5342.1691170549375,,,,,,,,,,,,,,,,,
5053,8336,Texas,2020-06-23,122932,2236,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,-6.0,0.0,-28.0,-40.0,14.0,70714.0,49982.0,423.9636657358333,1597290.0,,1.8188917450297728,5508.678974092906,,,,,,,,,,,,,,,,,
5054,8337,Texas,2020-06-24,128132,2270,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,-3.0,12.0,-27.0,-37.0,13.0,72898.0,52964.0,441.89724740558836,1630258.0,,1.7716105266443982,5622.3778818791525,,,,,,,,,,,,,,,,,
5055,8338,Texas,2020-06-25,134558,2317,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,-5.0,18.0,-28.0,-39.0,14.0,74496.0,57745.0,464.05901583055885,1659340.0,,1.7219340358804385,5722.674886132965,,,,,,,,,,,,,,,,,
5056,8339,Texas,2020-06-26,140173,2354,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-20.0,-5.0,-1.0,-28.0,-38.0,14.0,76282.0,61537.0,483.4238352681886,1697334.0,,1.6793533704779091,5853.707290356172,,,,,,,,,,,,,,,,,
5057,8340,Texas,2020-06-27,145894,2388,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-24.0,-6.0,3.0,-24.0,-15.0,7.0,78248.0,65258.0,503.15422387062495,1722826.0,,1.6368048034874636,5941.62322572644,,,,,,,,,,,,,,,,,
5058,8341,Texas,2020-06-28,150152,2402,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-23.0,-11.0,-11.0,-29.0,-14.0,7.0,79974.0,67776.0,517.8390682455898,1775219.0,,1.5997122915445685,6122.31440734634,,,,,,,,,,,,,,,,,
5059,8342,Texas,2020-06-29,156706,2416,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-17.0,-8.0,4.0,-28.0,-38.0,13.0,81335.0,72955.0,540.4422786808926,1819189.0,,1.5417405842788403,6273.956635426942,,81670.17550281654,155462.0,158294.0,159670.27315945155,-50371.291712672944,49602.66993863164,-7841.512044246207,101258.62577267265,150008.04680702667,78092.19032828299,100296.58850847496,94357.96824736841,158367.6200863823,163194.21363052947,166937.42596827546,170398.369212502
5060,8343,Texas,2020-06-30,163060,2455,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-13.0,-4.0,9.0,-28.0,-40.0,13.0,84818.0,75787.0,562.3557359750511,1869282.0,,1.5055807678155282,6446.715655923679,,81674.26700961868,160596.0,162914.0,164599.8509919376,-50373.81521016032,49605.15492975855,-7841.904887774099,104602.60555369245,154961.93465297794,80371.4044445266,103223.86458279967,97271.12759373053,163256.98047835572,168583.56339303823,171809.69470855262,175659.1607608629
5061,8344,Texas,2020-07-01,172368,2503,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-11.0,1.0,14.0,-24.0,-39.0,13.0,87556.0,82309.0,594.4568471639127,1921948.0,,1.452125684581825,6628.348350581243,,81677.82842460593,166483.0,167669.0,169945.7406224271,-50376.011765660885,49607.3179677469,-7842.246834859987,108437.04438712906,160642.40558190568,82717.21897325787,106236.67794501047,100430.30853597098,168559.25623246332,174763.3651172083,176824.33493799373,181364.23570687842
5062,8345,Texas,2020-07-02,179137,2542,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-10.0,3.0,22.0,-23.0,-42.0,13.0,90720.0,85875.0,617.8015422259457,1975803.0,,1.4190256619235555,6814.0816276629075,,81680.92751023066,172673.0,172562.0,175506.44785265,-50377.923172671886,49609.20020836176,-7842.544391674366,112468.8392536099,166615.2465960152,85131.11392364315,109336.92942372708,103716.43704242317,174074.5970195872,181261.23715264446,181984.51046746908,187298.5616458834
5063,8346,Texas,2020-07-03,186799,2600,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-15.0,7.0,13.0,-29.0,-56.0,17.0,93572.0,89427.0,640.0598760906763,2013906.0,,1.396619448141343,6945.48994734804,,81683.62446161993,179145.0,177599.0,181275.88192369015,-50379.586557430484,49610.83821132648,-7842.803337815617,116684.3120122309,172860.1944220761,87616.04931401525,112528.42067618889,107125.9137478137,179796.96177162515,188055.1350223283,187296.5489187193,193455.6385865769
5064,8347,Texas,2020-07-04,193958,2620,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,97430.0,92116.0,662.6906766516253,2071809.0,,1.356731354701722,7145.1838280064685,,81685.9716096658,185360.0,182782.0,187011.7969475174,-50381.03419579031,49612.26375999342,-7843.028697802392,120732.39037978799,178857.15838050755,90173.01181715177,115812.41892147568,110515.58220004593,185486.08093805952,194579.25048278642,192762.55949899126,199576.9443666804
5065,8348,Texas,2020-07-05,197421,2641,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,100843.0,91461.0,672.2747965478269,2133457.0,,1.3481624361315738,7357.793336232826,,81688.01403571655,190807.0,188117.0,192486.85092239903,-50382.29389234135,49613.50423467889,-7843.224800092829,124280.23959428252,184113.06548936936,92804.96145138546,119192.72581682682,113751.09347520108,190916.4672628866,200297.16792657008,198388.86983002562,205419.8620883692
5066,8349,Texas,2020-07-06,205642,2677,28995881.0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,81689.79108482323,196274.0,193608.0,198059.11292757245,-50383.38991372724,49614.58353173881,-7843.395422377984,127841.11560963804,189388.2709536887,95513.87156227155,122671.8758004019,117044.05033527424,196443.268556549,206036.0801103713,204179.69832631605,211366.51915682762
5067,8409,Utah,2020-03-21,118,0,3205958.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-40.0,-1.0,48.0,-28.0,-20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
5068,8410,Utah,2020-03-22,162,1,3205958.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-33.0,-3.0,84.0,-31.0,-34.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
5069,8411,Utah,2020-03-23,257,1,3205958.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-31.0,-2.0,19.0,-37.0,-39.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
5070,8412,Utah,2020-03-24,298,1,3205958.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-33.0,-4.0,27.0,-39.0,-41.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
5071,8413,Utah,2020-03-25,340,1,3205958.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-34.0,-5.0,1.0,-40.0,-43.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
5072,8414,Utah,2020-03-26,396,1,3205958.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-36.0,-5.0,-2.0,-43.0,-44.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
5073,8415,Utah,2020-03-27,472,1,3205958.0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-38.0,-4.0,14.0,-43.0,-41.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
5074,8416,Utah,2020-03-28,602,1,3205958.0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-46.0,-16.0,-1.0,-40.0,-28.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
5075,8417,Utah,2020-03-29,720,2,3205958.0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-41.0,-14.0,26.0,-44.0,-40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
5076,8418,Utah,2020-03-30,798,4,3205958.0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-36.0,-10.0,27.0,-42.0,-46.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
5077,8419,Utah,2020-03-31,888,5,3205958.0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-34.0,-8.0,58.0,-41.0,-47.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
5078,8420,Utah,2020-04-01,888,5,3205958.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-34.0,-7.0,39.0,-40.0,-49.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
5079,8421,Utah,2020-04-02,1086,7,3205958.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.0,-9.0,8.0,-46.0,-49.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,
5080,8422,Utah,2020-04-03,1248,7,3205958.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-38.0,-5.0,33.0,-46.0,-47.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
5081,8423,Utah,2020-04-04,1428,8,3205958.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-49.0,-18.0,21.0,-42.0,-34.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,
5082,8424,Utah,2020-04-05,1601,8,3205958.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-42.0,-13.0,16.0,-49.0,-43.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
5083,8425,Utah,2020-04-06,1678,13,3205958.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-37.0,-11.0,6.0,-47.0,-49.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
5084,8426,Utah,2020-04-07,1739,13,3205958.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-35.0,-9.0,68.0,-44.0,-50.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
5085,8427,Utah,2020-04-08,1848,13,3205958.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-33.0,-8.0,71.0,-43.0,-50.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
5086,8428,Utah,2020-04-09,1856,13,3205958.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-34.0,-7.0,33.0,-46.0,-51.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
