,unnamed: 0,state,county,fips,date,cases,population,deaths,emergdec,schoolclose,barrestrict,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict500,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate,cases_nom,deaths_nom,cases_pct3,cases_pct5,sir,knn,mdp,agg,sir_low,sir_high,sir_sample,knn_low,knn_high,knn_sample,mdp_low,mdp_high,mdp_sample,agg_low,agg_high,agg_sample
1569,446218,Massachusetts,Hampshire,25015.0,2020-06-08,907,160830,100,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-24.0,-4.0,,-43.0,-43.0,14.0,,96273.0,1503.459628526821,657269.0,10425.0,7.095709570957098,9535.99875110682,10.060216547970589,0.005639495119069826,0.0006217745445501461,0.0077777777777778825,0.017957351290684542,,,,,,,,,,,,,,,,
1570,449442,Massachusetts,Hampshire,25015.0,2020-06-09,905,160830,100,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-30.0,-11.0,,-58.0,-45.0,15.0,,96481.0,1507.2753686142755,661992.0,10507.0,7.130687560761968,9604.522478989129,10.113679022803185,0.0056270596281788226,0.0006217745445501461,0.0011061946902655162,0.01230425055928408,,,,,,,,,,,,,,,,
1571,452666,Massachusetts,Hampshire,25015.0,2020-06-10,905,160830,100,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-29.0,-8.0,,-63.0,-46.0,15.0,,96702.0,1511.1491427715011,672090.0,10582.0,7.156572833058107,9751.029488126447,10.159760359460806,0.0056270596281788226,0.0006217745445501461,0.0,0.005555555555555536,,,,,,,,,,,,,,,,
1572,455890,Massachusetts,Hampshire,25015.0,2020-06-11,913,160830,100,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-36.0,-10.0,,-65.0,-43.0,17.0,,97175.0,1518.5629951847684,683088.0,10654.0,7.157938987455454,9910.59416296228,10.178948474686386,0.005676801591742834,0.0006217745445501461,0.006615214994487362,0.009955752212389424,,,,,,,,,,,,,,,,
1573,459114,Massachusetts,Hampshire,25015.0,2020-06-12,918,160830,103,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-31.0,-13.0,,-41.0,-41.0,15.0,,97521.0,1524.2503340223432,693359.0,10726.0,7.175015943422268,10059.611145617202,10.209501327825317,0.0057078903189703425,0.0006404277808866505,0.01436464088397793,0.01436464088397793,,,,,,,,,,,,,,,,
1574,462338,Massachusetts,Hampshire,25015.0,2020-06-13,921,160830,103,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-34.0,-11.0,,-33.0,-14.0,5.0,,97819.0,1529.125195883121,703596.0,10772.0,7.188196783528628,10208.134838679069,10.22059870012809,0.005726543555306845,0.0006404277808866505,0.017679558011049812,0.015435501653803698,,,,,,,,,,,,,,,,
1575,465562,Massachusetts,Hampshire,25015.0,2020-06-14,924,160830,103,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-29.0,-15.0,,-49.0,-14.0,5.0,,97979.0,1532.142967511222,712710.0,10802.0,7.219491870496102,10340.36546665268,10.228876073596394,0.00574519679164335,0.0006404277808866505,0.012048192771084263,0.020994475138121468,,,,,,,,,,,,,,,,
1576,468786,Massachusetts,Hampshire,25015.0,2020-06-15,926,160830,103,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-24.0,-5.0,,-35.0,-43.0,14.0,,98043.0,1533.4052085287449,717231.0,10817.0,7.235310814646608,10405.958474011546,10.234648500331158,0.005757632282534353,0.0006404277808866505,0.008714596949890963,0.023204419889502725,,,,,,,,,,,,,,,,
1577,472010,Massachusetts,Hampshire,25015.0,2020-06-16,930,160830,103,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-25.0,-6.0,,-49.0,-44.0,14.0,,98221.0,1536.2343694300894,723647.0,10867.0,7.238041271190442,10499.045121924502,10.263021202247721,0.005782503264316359,0.0006404277808866505,0.009771986970684043,0.018619934282584797,921.3190750799608,929.0,939.0,947.1534149758156,840.0141123734727,924.9245355458653,893.2287586382092,906.9176577400054,936.5062387281788,925.4612689002557,943.6207350930829,1015.3327245763537,988.563723370799,952.3718694055477,971.7387589888452,964.5093919842654
1578,475234,Massachusetts,Hampshire,25015.0,2020-06-17,936,160830,105,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-25.0,-7.0,,-49.0,-46.0,14.0,,98418.0,1540.0936350698723,732046.0,10925.0,7.284905464856666,10620.902159926518,10.291942610055488,0.0058198097369893675,0.0006528632717776534,0.01298701298701288,0.019607843137254832,922.4360745064386,932.0,944.0,950.2055988215294,841.032538353281,926.0459062020087,894.3117016034633,909.8463477004145,939.5304784657295,928.4498413509563,948.6453396462941,1020.7391821087091,993.827640960633,955.4408696213006,974.8701686375297,967.6175051354267
1579,478458,Massachusetts,Hampshire,25015.0,2020-06-18,936,160830,106,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-28.0,-5.0,,-58.0,-42.0,13.0,,98653.0,1544.0254432968688,741260.0,10985.0,7.3001822931348785,10754.583639644408,10.32211384864032,0.0058198097369893675,0.0006590810172231549,0.010799136069114423,0.016286644951140072,923.4657508791029,935.0,949.0,953.2334238209505,841.9713474017537,927.0796120771057,895.309983928264,912.7750376608236,942.5547182032801,931.4384138016568,953.6699441995055,1026.1456396410647,999.0915585504667,958.485376782799,977.9765871552183,970.7008130801074
1580,481682,Massachusetts,Hampshire,25015.0,2020-06-19,941,160830,106,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-30.0,-9.0,,-34.0,-43.0,14.0,,98851.0,1547.3333852738253,750807.0,11036.0,7.312705110173463,10893.096455670748,10.347866854195967,0.005850898464216875,0.0006590810172231549,0.011827956989247213,0.018398268398268414,924.4147530352914,938.0,954.0,956.2387446733786,842.8366016067662,928.0323280278402,896.2300517319657,915.7037276212326,945.5789579408307,934.4269862523572,958.6945487527167,1031.55209717342,1004.3554761403007,961.5072558080291,981.0599173838026,973.7612045037788
1581,484906,Massachusetts,Hampshire,25015.0,2020-06-20,943,160830,106,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-34.0,-9.0,,-30.0,-14.0,5.0,,99109.0,1551.4828212624645,764937.0,11076.0,7.31933118874841,11098.101807137407,10.357597067404804,0.005863333955107878,0.0006590810172231549,0.007478632478632451,0.018358531317494545,925.2892548444553,940.0,959.0,958.743341807231,843.6339300034783,928.910252084286,897.0778906474451,917.6561875948387,947.5951177658645,936.4193678861576,963.7191533059281,1036.9585547057754,1009.6193937301346,964.025652317781,983.6295265644641,976.3116967688562
1582,488130,Massachusetts,Hampshire,25015.0,2020-06-21,944,160830,107,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-32.0,-10.0,163.0,-40.0,-11.0,3.0,,99204.0,1553.2963859428135,773320.0,11085.0,7.338806848432203,11219.726708860337,10.353910387536077,0.005869551700553379,0.0006652987626686564,0.008547008547008517,0.01505376344086029,926.094972169358,943.0,964.0,961.7086932239954,844.3685440387336,929.7191224774798,897.8590422651664,920.5848775552478,950.6193575034151,939.4079403368581,968.7437578591394,1042.365012238131,1014.8833113199684,967.0073416909861,986.6718498672482,979.3313863426685
1583,491354,Massachusetts,Hampshire,25015.0,2020-06-22,946,160830,107,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-25.0,-10.0,,-38.0,-43.0,13.0,,99337.0,1555.4581550417895,780063.0,11094.0,7.3435313869974825,11317.557641977088,10.347915306407984,0.005881987191444382,0.0006652987626686564,0.005313496280552554,0.010683760683760646,926.8372097790691,945.0,969.0,964.1763951375849,845.045280344055,930.4642647360041,898.5786496158329,922.5373375288538,952.6355173284488,941.4003219706584,973.7683624123507,1047.7714697704864,1020.1472289098023,969.4886397018695,989.2036061351882,981.8443073063071
1584,494578,Massachusetts,Hampshire,25015.0,2020-06-23,947,160830,107,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-24.0,-9.0,,-52.0,-46.0,14.0,,99550.0,1558.7806055361893,787642.0,11157.0,7.342771246940124,11427.517695676013,10.3844972496021,0.005888204936889884,0.0006652987626686564,0.0042417815482502785,0.011752136752136709,927.5208787816973,947.0,974.0,966.6277592842823,845.6686166299667,931.1506091869405,899.2414740716101,924.4897975024599,954.6516771534826,943.3927036044588,978.792966965562,1053.177927302842,1025.411146499636,971.9535099309902,991.7186005553924,984.3405911239856
1585,497802,Massachusetts,Hampshire,25015.0,2020-06-24,950,160830,108,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-28.0,-9.0,,-59.0,-45.0,14.0,,99674.0,1561.2760705363494,795072.0,11219.0,7.375640036799212,11535.31598027596,10.425514120303689,0.005906858173226388,0.0006715165081141577,0.006355932203389925,0.009564293304994642,928.1505251870645,949.0,979.0,969.0640537777148,846.2426977280572,931.7827196303197,899.851923037945,926.4422574760658,956.6678369785163,945.3850852382591,983.8175715187733,1058.5843848351974,1030.67506408947,974.4032274787984,994.2181341580241,986.8215291466978
1586,501026,Massachusetts,Hampshire,25015.0,2020-06-25,952,160830,109,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-26.0,-7.0,,-47.0,-41.0,13.0,,99875.0,1564.5549954784203,805456.0,11252.0,7.383365635171603,11685.972425401918,10.434266531895359,0.00591929366411739,0.0006777342535596593,0.0063424947145878105,0.00954400848356318,928.7303559541616,951.0,984.0,971.4864521529677,846.7713593397878,932.3648194885104,900.4140752068549,928.3947174496719,958.6839968035501,947.3774668720595,988.8421760719846,1063.9908423675527,1035.9389816793039,976.8389723461106,996.7034109397215,989.2883164138044
1587,504250,Massachusetts,Hampshire,25015.0,2020-06-26,952,160830,109,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-31.0,-11.0,,-28.0,-41.0,14.0,,100058.0,1567.9354800425913,814085.0,11291.0,7.413713333950218,11811.166422415776,10.44785786989914,0.00591929366411739,0.0006777342535596593,0.005279831045406525,0.008474576271186418,929.2642455291738,953.0,989.0,973.896035190373,847.2581339975472,932.9007983698313,900.9316868956139,930.3471774232779,960.7001566285838,949.3698485058597,993.8667806251959,1069.3972998999081,1041.2028992691376,979.2618312679467,999.1755397347264,991.7420535102417
1588,507474,Massachusetts,Hampshire,25015.0,2020-06-27,955,160830,110,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-38.0,-20.0,,-36.0,-19.0,7.0,,100403.0,1573.3471570487534,826342.0,11310.0,7.4140331787206195,11988.997320712086,10.429442195439078,0.005937946900453896,0.0006839519990051607,0.005263157894736858,0.009513742071881605,929.7557815219755,955.0,994.0,976.29380365701,847.706292710268,933.3942579237938,901.4082363306054,932.299637396884,962.7163164536177,951.3622301396601,998.8913851784072,1074.8037574322636,1046.4668168589715,981.6728105252311,1001.6355472871163,994.1837595415018
1589,510698,Massachusetts,Hampshire,25015.0,2020-06-28,958,160830,110,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-35.0,-21.0,73.0,-44.0,-17.0,7.0,,100608.0,1576.5970649559383,835794.0,11319.0,7.416234919524786,12126.13182758136,10.416225717099028,0.0059566001367904,0.0006839519990051607,0.006302521008403339,0.011615628299894487,930.2082963536816,957.0,1000.0,978.9408412332972,848.1188738181306,933.8485436125028,901.8469543299643,934.25209737049,964.7324762786513,953.3546117734604,1004.9209106422608,1081.29150647109,1052.7835179667723,984.3344322699826,1004.3512942492321,996.8793023784872
1590,513922,Massachusetts,Hampshire,25015.0,2020-06-29,959,160830,110,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-26.0,-11.0,,-49.0,-44.0,14.0,,100674.0,1578.0624252176606,842287.0,11345.0,7.44152691968226,12220.335631337412,10.430457487496325,0.005962817882235901,0.0006839519990051607,0.007352941176470562,0.0094736842105263,930.6248637085654,959.0,1005.0,981.317697129335,848.4986797575942,934.2667411486887,902.2508208636729,936.2045573440961,966.7486361036852,955.3469934072608,1009.945515195472,1086.6979640034456,1058.047435556606,986.7243837363719,1006.7898464015991,999.2997126297453
1591,517146,Massachusetts,Hampshire,25015.0,2020-06-30,962,160830,110,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-27.0,-10.0,,-60.0,-45.0,15.0,,100829.0,1579.7163962061386,848141.0,11337.0,7.3960801601733985,12305.268492447518,10.412189342591065,0.005981471118572407,0.0006839519990051607,0.0073298429319372796,0.010504201680672232,931.0082997529822,961.0,1010.0,983.6853110158014,848.8482781727522,934.6516777194016,902.6225662353204,938.1570173177021,968.764795928719,957.3393750410611,1014.9701197486834,1092.104421535801,1063.3113531464398,989.1050422732386,1009.2189166487442,1001.7107115175522
1592,520370,Massachusetts,Hampshire,25015.0,2020-07-01,965,160830,112,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-22.0,-6.0,,-63.0,-46.0,14.0,,100829.0,1579.7163962061386,858435.0,11352.0,7.3960801601733985,12454.619171003626,10.425965724362154,0.00600012435490891,0.0006963874898961638,0.007306889352818312,0.0136554621848739,931.3612119840544,963.0,1015.0,986.0444102564206,849.1700464531974,935.0059710258597,902.9647184414293,940.1094772913082,970.7809557537527,959.3317566748615,1019.9947243018946,1097.5108790681566,1068.5752707362738,991.4771392518037,1011.6392512346354,1004.1130397341044
1593,523594,Massachusetts,Hampshire,25015.0,2020-07-02,969,160830,114,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-18.0,2.0,,-49.0,-43.0,11.0,,101206.0,1586.3322801600518,866258.0,11392.0,7.437487424317255,12568.119302958592,10.419067478827124,0.006024995336690916,0.0007088229807871666,0.010427528675703844,0.01465968586387434,931.6860132105113,965.0,1021.0,988.6558220048894,849.4661844810748,935.3320433190001,903.2796167260296,942.0619372649141,972.7971155787865,961.3241383086618,1026.0242497657482,1103.998628106983,1074.8919718440743,994.1029388839999,1014.3184476262048,1006.7723039228953
1594,526818,Massachusetts,Hampshire,25015.0,2020-07-03,976,160830,115,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-26.0,0.0,,-47.0,-62.0,20.0,,101479.0,1590.539750218462,877780.0,11436.0,7.433319954756082,12735.286440934447,10.431641551428466,0.0060685195548094255,0.000715040726232668,0.01455301455301461,0.018789144050104456,931.9849252960744,967.0,1026.0,990.9998578551806,849.7387180441189,935.6321251575146,903.5694152099113,944.0143972385202,974.8132754038202,963.3165199424622,1031.0488543189595,1109.4050856393385,1080.1558894339082,996.4598894786957,1016.723327820028,1009.1592927221823
1595,530042,Massachusetts,Hampshire,25015.0,2020-07-04,982,160830,116,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-49.0,-22.0,,-34.0,-29.0,4.0,93157.0,8509.0,1593.5865388814484,885767.0,11461.0,7.4400480707951715,12851.165969750027,10.43445801999308,0.0061058260274824356,0.0007212584716781695,0.01761658031088076,0.02398331595411896,932.2599974903345,969.0,1031.0,993.3372435458343,849.9895155488596,935.9082738104615,903.836100662607,945.9668572121262,976.829435228854,965.3089015762624,1036.073458872171,1114.811543171694,1085.4198070237421,998.8101532739083,1019.1213852354385,1011.5395095019346
1596,533266,Massachusetts,Hampshire,25015.0,2020-07-05,985,160830,116,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-33.0,-20.0,,-37.0,-19.0,2.0,93157.0,8634.0,1595.5596972536682,891685.0,11463.0,7.440849655373088,12937.027375976477,10.423372797206612,0.006124479263818939,0.0007212584716781695,0.016511867905056654,0.023908523908523938,932.5131180993804,971.0,1037.0,995.928659920053,850.2202986613363,936.162384973566,904.0815038171919,947.9193171857323,978.8455950538877,967.3012832100628,1042.1029843360243,1121.2992922105204,1091.7365081315427,1001.4158473649609,1021.78006723108,1014.1784119141056
1597,536490,Massachusetts,Hampshire,25015.0,2020-07-06,985,160830,116,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-21.0,-3.0,,-38.0,-47.0,12.0,93157.0,8782.0,1597.9245855968436,899417.0,11469.0,7.443456785639702,13049.20723284415,10.413394227189773,0.006124479263818939,0.0007212584716781695,0.00922131147540983,0.020725388601036343,932.7460283147929,973.0,1042.0,998.2542844878726,850.4326549157049,936.3962066523319,904.3073127776424,949.8717771593383,980.8617548789215,969.2936648438631,1047.1275888892358,1126.705749742876,1097.0004257213766,1003.7542852380338,1024.1660582391626,1016.5466520560141
1598,539714,Massachusetts,Hampshire,25015.0,2020-07-07,986,160830,116,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-21.0,-6.0,,-50.0,-47.0,13.0,93157.0,8968.0,1600.8407976028448,906760.0,11489.0,7.4434918160561185,13155.743276426578,10.41255052656383,0.006130697009264441,0.0007212584716781695,0.004073319755600879,0.017543859649122858,932.9603324608605,975.0,1048.0,1000.8348729739904,850.6280470571531,936.6113494493591,904.5150829536224,951.8242371329444,982.8779147039552,971.2860464776635,1053.1571143530894,1133.1934987817026,1103.3171268291771,1006.3490917834479,1026.813631286265,1019.1745281660005
1599,542938,Massachusetts,Hampshire,25015.0,2020-07-08,991,160830,116,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-27.0,-6.0,,-64.0,-46.0,14.0,94347.0,8012.0,1604.671046207742,915995.0,11517.0,7.452848953906801,13289.729435010764,10.413012422921827,0.006161785736491948,0.0007212584716781695,0.0060913705583756075,0.015368852459016313,933.1575101582007,977.0,1053.0,1003.1505299229814,850.8078241321006,936.8092987755646,904.706248853244,953.7766971065504,984.894074528989,973.2784281114638,1058.1817189063006,1138.5999563140579,1108.581044419011,1008.6775071199103,1029.1893959451654,1021.5326180388777
1600,546162,Massachusetts,Hampshire,25015.0,2020-07-09,993,160830,117,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-26.0,-5.0,,-51.0,-42.0,12.0,94347.0,8282.0,1608.9510588533658,925761.0,11559.0,7.455566877372697,13431.419616357076,10.42318547841691,0.006174221227382951,0.0007274762171236709,0.008121827411167406,0.011201629327902252,933.338923086574,979.0,1059.0,1005.721943373628,850.9732276542054,936.9914216394628,904.88213063969,955.7291570801565,986.9102343540227,975.2708097452642,1064.2112443701542,1145.0877053528845,1114.8977455268118,1011.2630880789036,1031.827555799599,1024.1511509867705
1601,549386,Massachusetts,Hampshire,25015.0,2020-07-10,995,160830,117,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-29.0,-11.0,,-42.0,-43.0,16.0,94347.0,8467.0,1612.0413730686805,938616.0,11582.0,7.466474664746647,13617.926608084175,10.42390423904239,0.006186656718273954,0.0007274762171236709,0.009127789046653234,0.01015228426395942,933.5058261804161,981.0,1064.0,1008.0291551940879,851.1254018119084,937.1589778865097,905.0439449854014,957.6816170537625,988.9263941790565,977.2631913790644,1069.2358489233654,1150.49416288524,1120.1616631166455,1013.5830117573945,1034.1946561190284,1026.500640979569
1602,552610,Massachusetts,Hampshire,25015.0,2020-07-11,1001,160830,117,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-31.0,-13.0,,-40.0,-18.0,6.0,94347.0,8741.0,1616.2198260922048,946334.0,11600.0,7.459738954020718,13729.90334570765,10.413113341352627,0.006223963190946963,0.0007274762171236709,0.01009081735620576,0.01624365482233503,933.6593743202214,983.0,1070.0,1010.5927957362978,851.265399569313,937.3131269166718,905.1928115594465,959.6340770273686,990.9425540040902,979.2555730128648,1075.265374387219,1156.9819119240665,1126.4783642244463,1016.1607769821873,1036.824841302961,1029.1112585854785
1603,555834,Massachusetts,Hampshire,25015.0,2020-07-12,1008,160830,117,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-27.0,-18.0,178.0,-37.0,-17.0,4.0,94347.0,8925.0,1619.1070210633206,957480.0,11608.0,7.459877953708433,13891.615281125014,10.401713307705405,0.006267487409065473,0.0007274762171236709,0.01510574018126887,0.022312373225152227,933.8006346090243,985.0,1076.0,1013.1530085711527,851.3941938592848,937.4549400089501,905.3297649297012,961.5865370009745,992.958713829124,981.2479546466651,1081.2948998510726,1163.469660962893,1132.7950653322468,1018.7350956142634,1039.451509806239,1031.7183856735007
1604,559058,Massachusetts,Hampshire,25015.0,2020-07-13,1008,160830,117,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-25.0,-6.0,,-40.0,-43.0,13.0,94347.0,9150.0,1622.443980075163,966143.0,11611.0,7.4490060539941165,14017.302567731926,10.383002316077512,0.006267487409065473,0.0007274762171236709,0.01306532663316573,0.017154389505549927,933.9305858770948,987.0,1081.0,1015.4499126457781,851.5126771318585,937.5853998241377,905.455754082647,963.5389969745806,994.9748736541577,983.2403362804655,1086.3195044042839,1168.8761184952484,1138.0589829220808,1021.0446547551678,1041.808034820774,1034.0573790376536
1605,562282,Massachusetts,Hampshire,25015.0,2020-07-14,1012,160830,117,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-23.0,-10.0,,-52.0,-45.0,13.0,94347.0,9443.0,1626.840060860329,978214.0,11625.0,7.43779541603496,14192.434881783876,10.367430660840096,0.006292358390847479,0.0007274762171236709,0.01098901098901095,0.019133937562940684,934.0501305896403,989.0,1087.0,1018.0040679006341,851.6216722111029,937.7054123591201,905.5716539680146,965.4914569481866,996.9910334791915,985.2327179142658,1092.3490298681374,1175.363867534075,1144.3756840298813,1023.6128824322874,1044.4284885069196,1036.6583375444204
1606,565506,Massachusetts,Hampshire,25015.0,2020-07-15,1012,160830,118,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,-23.0,-7.0,,-58.0,-44.0,12.0,95390.0,8589.0,1629.988409145415,988713.0,11651.0,7.448351980916268,14344.759806415754,10.370548390255193,0.006292358390847479,0.0007336939625691724,0.003968253968253954,0.0170854271356784,934.1601009665787,991.0,1093.0,1020.5555523857538,851.7219378748345,937.8158130905982,905.6782714319711,967.4439169217927,999.0071933042252,987.2250995480662,1098.378555331991,1181.8516165729015,1150.6923851376819,1026.178424624747,1047.046202097925,1039.2565763413136
1607,181851,Massachusetts,Middlesex,25017.0,2020-03-18,100,1611699,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-35.0,-2.0,39.0,-60.0,-53.0,23.0,,,,,,,,,6.20463250271918e-05,0.0,0.5384615384615385,0.6666666666666667,,,,,,,,,,,,,,,,
1608,185075,Massachusetts,Middlesex,25017.0,2020-03-19,119,1611699,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-43.0,-9.0,-38.0,-67.0,-56.0,27.0,,,,,,,,,7.383512678235824e-05,0.0,0.4337349397590362,0.8307692307692307,,,,,,,,,,,,,,,,
1609,188299,Massachusetts,Middlesex,25017.0,2020-03-20,144,1611699,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-39.0,7.0,23.0,-61.0,-54.0,25.0,,,,,,,,,8.934670803915619e-05,0.0,0.6179775280898876,1.2153846153846155,,,,,,,,,,,,,,,,
1610,191523,Massachusetts,Middlesex,25017.0,2020-03-21,177,1611699,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-49.0,-10.0,54.0,-50.0,-33.0,14.0,,,,,,,,,0.00010982199529812951,0.0,0.77,1.1325301204819276,,,,,,,,,,,,,,,,
1611,194747,Massachusetts,Middlesex,25017.0,2020-03-22,199,1611699,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-52.0,-25.0,10.0,-61.0,-37.0,14.0,,,,,,,,,0.0001234721868041117,6.20463250271918e-07,0.6722689075630253,1.2359550561797752,,,,,,,,,,,,,,,,
1612,197971,Massachusetts,Middlesex,25017.0,2020-03-23,232,1611699,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-43.0,-14.0,-32.0,-71.0,-60.0,27.0,,,,,,,,,0.00014394747406308502,6.20463250271918e-07,0.6111111111111112,1.3199999999999998,,,,,,,,,,,,,,,,
1613,201195,Massachusetts,Middlesex,25017.0,2020-03-24,304,1611699,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-22.0,-10.0,-72.0,-65.0,30.0,,,,,,,,,0.0001886208280826631,6.20463250271918e-07,0.7175141242937852,1.5546218487394956,,,,,,,,,,,,,,,,
1614,204419,Massachusetts,Middlesex,25017.0,2020-03-25,446,1611699,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-56.0,-28.0,-27.0,-74.0,-67.0,31.0,,,,,,,,,0.00027672660962127537,6.20463250271918e-07,1.2412060301507541,2.0972222222222223,,,,,,,,,,,,,,,,
1615,207643,Massachusetts,Middlesex,25017.0,2020-03-26,538,1611699,4,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-52.0,-20.0,27.0,-73.0,-66.0,30.0,,,,,,,,,0.0003338092286462919,2.481853001087672e-06,1.3189655172413794,2.0395480225988702,,,,,,,,,,,,,,,,
1616,210867,Massachusetts,Middlesex,25017.0,2020-03-27,685,1611699,5,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-53.0,-21.0,27.0,-70.0,-65.0,30.0,,,,,,,,,0.00042501732643626384,3.10231625135959e-06,1.2532894736842106,2.442211055276382,,,,,,,,,,,,,,,,
1617,214091,Massachusetts,Middlesex,25017.0,2020-03-28,842,1611699,5,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-57.0,-26.0,45.0,-60.0,-45.0,17.0,,,,,,,,,0.0005224300567289549,3.10231625135959e-06,0.8878923766816142,2.6293103448275863,,,,,,,,,,,,,,,,
1618,217315,Massachusetts,Middlesex,25017.0,2020-03-29,981,1611699,6,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-64.0,-41.0,-62.0,-73.0,-46.0,18.0,,,,,,,,,0.0006086744485167514,3.7227795016315078e-06,0.8234200743494424,2.2269736842105257,,,,,,,,,,,,,,,,
